claim_id,claim_amount,policy_age_months,report_delay_days,num_prior_claims,incident_type,has_police_report,has_witness,claimant_age,region,is_fraud
CLM505121,31483.0,5,4.0,0,Accident,0,1,20.0,North,0
CLM505122,39241.0,123,5.0,0,Accident,1,1,55.0,East,0
CLM505123,105667.0,64,6.0,0,Accident,1,0,59.0,West,0
CLM505124,24966.0,200,4.0,0,Accident,0,1,65.0,East,0
CLM505125,56710.0,168,3.0,0,Medical,1,0,23.0,East,0
CLM505126,44998.0,19,3.0,0,Accident,0,0,74.0,East,0
CLM505127,32089.0,31,9.0,2,NaturalDisaster,1,0,62.0,North,0
CLM505128,54657.0,39,5.0,0,NaturalDisaster,0,0,54.0,West,0
CLM505129,16085.0,171,9.0,2,Medical,1,1,32.0,South,0
CLM505130,13694.0,22,2.0,1,Theft,1,0,40.0,North,0
CLM505131,42037.0,57,4.0,0,Theft,1,1,62.0,West,0
CLM505132,8019.0,116,5.0,1,Theft,0,1,48.0,South,0
CLM505133,44767.0,45,6.0,1,Medical,0,0,63.0,South,0
CLM505134,12058.0,93,8.0,0,Accident,0,0,56.0,West,0
CLM505135,100142.0,73,7.0,0,NaturalDisaster,0,1,20.0,Central,0
CLM505136,21655.0,100,,1,Fire,0,0,29.0,North,0
CLM505137,95091.0,7,4.0,0,Medical,1,0,67.0,Central,0
CLM505138,25118.0,88,5.0,0,Medical,1,1,,North,0
CLM505139,24274.0,129,4.0,1,Medical,0,1,46.0,West,0
CLM505140,59441.0,102,2.0,0,Fire,1,1,47.0,North,0
CLM505141,37586.0,226,9.0,0,Accident,1,0,47.0,West,0
CLM505142,28188.0,92,4.0,3,Medical,0,1,43.0,West,0
CLM505143,21520.0,73,5.0,1,Theft,0,1,71.0,South,0
CLM505144,21685.0,39,5.0,0,Accident,1,0,57.0,North,0
CLM505145,196031.0,147,8.0,2,Theft,1,0,50.0,South,0
CLM505146,7784.0,137,3.0,2,Accident,1,1,71.0,North,0
CLM505147,11361.0,13,3.0,0,Accident,1,1,23.0,Central,0
CLM505148,76230.0,208,6.0,0,Medical,1,0,59.0,East,0
CLM505149,71789.0,234,5.0,0,Accident,0,1,32.0,North,0
CLM505150,14214.0,238,2.0,0,Theft,0,0,18.0,East,0
CLM505151,7318.0,186,4.0,0,Accident,0,1,68.0,Central,0
CLM505152,82278.0,29,3.0,0,Accident,0,0,62.0,Central,0
CLM505153,12869.0,215,9.0,2,Accident,1,0,44.0,Central,0
CLM505154,20073.0,99,6.0,0,Theft,1,1,25.0,South,0
CLM505155,32109.0,207,1.0,1,Medical,1,1,33.0,North,0
CLM505156,12606.0,58,6.0,3,Accident,0,0,41.0,Central,0
CLM505157,62289.0,165,7.0,1,Theft,1,0,65.0,East,0
CLM505158,30235.0,136,3.0,0,Accident,1,0,73.0,North,0
CLM505159,14682.0,110,2.0,0,Fire,1,1,69.0,South,0
CLM505160,15754.0,87,3.0,0,Fire,1,0,19.0,East,0
CLM505161,83917.0,13,7.0,0,Theft,1,1,23.0,North,0
CLM505162,23789.0,210,4.0,1,Accident,1,1,51.0,South,0
CLM505163,48610.0,173,6.0,0,Accident,1,1,47.0,South,0
CLM505164,29496.0,224,5.0,1,Accident,1,1,34.0,East,0
CLM505165,7305.0,124,4.0,0,Medical,0,0,42.0,East,0
CLM505166,54040.0,78,2.0,0,Accident,1,0,74.0,Central,0
CLM505167,70198.0,148,4.0,0,Fire,0,0,52.0,West,0
CLM505168,129825.0,86,5.0,0,NaturalDisaster,1,1,,West,0
CLM505169,6500.0,225,11.0,0,Medical,0,0,30.0,West,0
CLM505170,2376.0,128,4.0,2,Accident,0,0,63.0,Central,0
CLM505171,49576.0,162,,0,Accident,0,0,72.0,North,0
CLM505172,18408.0,152,2.0,0,NaturalDisaster,1,0,48.0,North,0
CLM505173,9471.0,93,7.0,0,Theft,0,0,53.0,North,0
CLM505174,32404.0,180,9.0,0,Theft,0,0,54.0,East,0
CLM505175,20755.0,118,7.0,0,Theft,0,1,63.0,South,0
CLM505176,10711.0,24,3.0,0,Accident,0,1,39.0,East,0
CLM505177,27827.0,98,3.0,0,Accident,0,1,35.0,North,0
CLM505178,46780.0,13,5.0,0,Theft,1,0,24.0,East,0
CLM505179,34199.0,176,8.0,0,Accident,0,1,,North,0
CLM505180,34407.0,163,5.0,0,Theft,1,0,51.0,North,0
CLM505181,42393.0,215,4.0,0,Medical,1,0,49.0,South,0
CLM505182,7684.0,115,4.0,1,Medical,1,1,25.0,North,0
CLM505183,28537.0,237,5.0,0,Accident,1,1,41.0,Central,0
CLM505184,36025.0,161,1.0,0,Medical,0,0,57.0,Central,0
CLM505185,21975.0,93,6.0,1,Accident,1,1,61.0,West,0
CLM505186,15313.0,73,3.0,0,Fire,1,1,33.0,East,0
CLM505187,16368.0,227,6.0,1,Accident,0,0,37.0,West,0
CLM505188,23513.0,42,4.0,0,Accident,0,1,26.0,South,0
CLM505189,61791.0,4,2.0,1,Theft,0,1,23.0,Central,0
CLM505190,100889.0,27,6.0,1,Accident,0,1,31.0,North,0
CLM505191,85713.0,165,5.0,0,Medical,1,0,74.0,Central,0
CLM505192,8531.0,188,2.0,0,Accident,1,1,35.0,Central,0
CLM505193,14024.0,122,2.0,2,NaturalDisaster,1,1,59.0,Central,0
CLM505194,50311.0,97,3.0,0,Medical,0,0,21.0,West,0
CLM505195,84169.0,44,2.0,0,Theft,1,1,35.0,West,0
CLM505196,13719.0,20,8.0,0,Accident,0,1,47.0,West,0
CLM505197,34428.0,179,4.0,0,Medical,0,0,19.0,East,0
CLM505198,12022.0,59,4.0,2,Theft,1,0,74.0,West,0
CLM505199,37093.0,236,8.0,0,Accident,0,0,22.0,South,0
CLM505200,17770.0,206,4.0,0,Accident,0,0,58.0,East,0
CLM505201,34418.0,185,2.0,2,NaturalDisaster,1,0,70.0,North,0
CLM505202,11277.0,116,5.0,0,Theft,1,0,61.0,North,0
CLM505203,8046.0,86,4.0,0,Theft,0,1,57.0,South,0
CLM505204,354557.0,204,3.0,1,Accident,0,0,36.0,East,0
CLM505205,31429.0,12,9.0,0,Accident,0,0,74.0,West,0
CLM505206,164024.0,226,9.0,0,Accident,1,1,40.0,West,0
CLM505207,99433.0,197,4.0,0,Accident,1,1,38.0,Central,0
CLM505208,8035.0,17,2.0,1,Fire,0,1,18.0,Central,0
CLM505209,39713.0,53,6.0,0,Medical,1,0,32.0,Central,0
CLM505210,10556.0,226,7.0,1,Theft,0,0,31.0,Central,0
CLM505211,23460.0,159,4.0,0,NaturalDisaster,0,1,29.0,Central,0
CLM505212,6582.0,89,1.0,0,Theft,0,1,60.0,East,0
CLM505213,8439.0,200,2.0,0,Accident,0,0,70.0,Central,0
CLM505214,15005.0,167,5.0,0,Accident,0,1,66.0,Central,0
CLM505215,19214.0,221,3.0,2,Theft,1,1,49.0,North,0
CLM505216,30671.0,97,8.0,0,Medical,0,0,61.0,North,0
CLM505217,12978.0,141,4.0,0,NaturalDisaster,1,0,39.0,South,0
CLM505218,33505.0,147,4.0,1,Accident,1,0,57.0,North,0
CLM505219,73763.0,11,5.0,1,Theft,0,1,60.0,South,0
CLM505220,37016.0,161,5.0,0,Accident,0,0,72.0,South,0
CLM505221,28174.0,172,8.0,0,Accident,0,1,63.0,North,0
CLM505222,39078.0,32,5.0,1,Fire,0,1,39.0,North,0
CLM505223,9433.0,194,5.0,0,Accident,0,0,70.0,South,0
CLM505224,63679.0,104,3.0,0,Fire,1,0,26.0,West,0
CLM505225,11406.0,103,4.0,0,Medical,0,1,35.0,Central,0
CLM505226,102898.0,50,6.0,1,Accident,0,0,57.0,West,0
CLM505227,55083.0,204,9.0,1,Accident,1,1,39.0,South,0
CLM505228,46409.0,29,3.0,1,Accident,1,1,46.0,South,0
CLM505229,48054.0,234,12.0,1,Accident,0,1,72.0,East,0
CLM505230,29688.0,142,14.0,0,Fire,1,1,20.0,North,0
CLM505231,15849.0,57,3.0,0,Fire,0,0,68.0,East,0
CLM505232,13997.0,163,5.0,0,Theft,0,1,46.0,Central,0
CLM505233,120706.0,172,6.0,0,Accident,1,0,18.0,South,0
CLM505234,32294.0,62,7.0,0,Accident,1,0,20.0,East,0
CLM505235,12186.0,210,3.0,1,Medical,0,1,24.0,East,0
CLM505236,44953.0,2,2.0,0,Medical,0,0,44.0,North,0
CLM505237,39117.0,31,4.0,1,Accident,0,0,64.0,Central,1
CLM505238,22846.0,233,5.0,1,Medical,0,1,21.0,North,0
CLM505239,14495.0,182,6.0,0,Accident,1,1,66.0,West,0
CLM505240,53554.0,114,4.0,0,Accident,0,1,71.0,West,0
CLM505241,63376.0,76,,0,Fire,0,0,18.0,Central,0
CLM505242,38481.0,156,5.0,0,Accident,0,0,64.0,East,0
CLM505243,31484.0,165,4.0,0,Accident,0,0,22.0,South,0
CLM505244,15900.0,18,5.0,0,Theft,1,0,72.0,East,0
CLM505245,43646.0,104,3.0,0,Medical,0,1,70.0,South,0
CLM505246,17894.0,149,6.0,3,Medical,1,0,57.0,South,0
CLM505247,10743.0,141,8.0,0,Medical,1,1,59.0,Central,0
CLM505248,73165.0,183,5.0,0,Fire,1,1,29.0,North,0
CLM505249,13044.0,218,6.0,0,Theft,1,1,35.0,East,0
CLM505250,6519.0,12,3.0,1,Accident,0,0,50.0,North,0
CLM505251,84729.0,128,2.0,2,Theft,0,0,46.0,East,0
CLM505252,7365.0,126,6.0,3,Medical,1,0,35.0,North,0
CLM505253,21768.0,50,8.0,0,Theft,1,0,71.0,West,0
CLM505254,12376.0,34,5.0,2,Accident,0,1,54.0,South,0
CLM505255,16663.0,217,4.0,0,Fire,0,1,45.0,South,0
CLM505256,176179.0,36,6.0,1,Theft,0,0,72.0,East,0
CLM505257,27412.0,106,6.0,1,Fire,0,0,62.0,North,0
CLM505258,39653.0,147,4.0,0,Medical,0,1,70.0,East,0
CLM505259,55960.0,115,2.0,0,Medical,1,1,23.0,West,0
CLM505260,17722.0,149,7.0,0,Accident,1,0,21.0,South,0
CLM505261,70271.0,7,1.0,1,Accident,1,0,69.0,West,0
CLM505262,40167.0,133,5.0,0,NaturalDisaster,0,0,52.0,Central,0
CLM505263,54341.0,194,6.0,1,Accident,1,0,31.0,West,0
CLM505264,16650.0,122,7.0,0,Accident,1,1,65.0,South,0
CLM505265,42412.0,238,4.0,0,Accident,1,0,46.0,East,0
CLM505266,29521.0,113,4.0,1,Medical,1,0,29.0,West,0
CLM505267,73409.0,74,6.0,0,Theft,1,0,39.0,East,0
CLM505268,19298.0,116,7.0,0,Accident,0,1,57.0,East,0
CLM505269,151111.0,72,5.0,1,Medical,0,0,27.0,East,0
CLM505270,38987.0,80,6.0,1,Medical,1,0,49.0,West,0
CLM505271,26898.0,109,,0,Medical,1,1,21.0,West,0
CLM505272,24496.0,62,9.0,2,Accident,0,1,21.0,North,0
CLM505273,29570.0,9,9.0,2,Accident,1,0,49.0,South,0
CLM505274,17981.0,64,5.0,0,Accident,1,0,63.0,North,0
CLM505275,50684.0,8,4.0,1,Accident,1,0,47.0,South,0
CLM505276,29451.0,218,6.0,1,Accident,0,0,54.0,East,0
CLM505277,140771.0,208,6.0,0,Theft,1,1,59.0,East,0
CLM505278,21022.0,64,4.0,0,Accident,1,1,67.0,North,0
CLM505279,26997.0,215,5.0,0,Theft,1,0,39.0,North,0
CLM505280,21006.0,90,6.0,0,Accident,1,1,44.0,West,0
CLM505281,132619.0,90,3.0,0,Accident,0,1,32.0,West,0
CLM505282,9353.0,121,4.0,1,Accident,1,0,61.0,South,0
CLM505283,32046.0,219,7.0,1,Accident,1,1,22.0,North,0
CLM505284,38192.0,178,10.0,0,Accident,0,0,33.0,West,0
CLM505285,12059.0,152,7.0,0,Theft,0,1,29.0,Central,0
CLM505286,246360.0,186,10.0,2,Accident,0,0,55.0,North,1
CLM505287,14123.0,210,3.0,1,Medical,0,0,22.0,East,0
CLM505288,30541.0,173,5.0,0,Medical,0,0,69.0,West,0
CLM505289,114373.0,112,5.0,0,Medical,0,0,35.0,Central,0
CLM505290,22025.0,73,4.0,0,Theft,1,1,70.0,East,0
CLM505291,33353.0,112,6.0,1,Fire,0,1,34.0,East,0
CLM505292,22566.0,39,3.0,0,Accident,0,1,21.0,East,0
CLM505293,28492.0,145,5.0,0,Accident,0,0,36.0,North,0
CLM505294,70627.0,196,4.0,0,Medical,1,0,18.0,North,0
CLM505295,21221.0,7,4.0,0,Theft,1,1,64.0,South,0
CLM505296,3556.0,210,,1,Medical,0,1,74.0,East,0
CLM505297,28959.0,153,,0,Theft,0,0,55.0,Central,0
CLM505298,31267.0,219,2.0,0,NaturalDisaster,0,0,41.0,West,0
CLM505299,34764.0,170,5.0,0,Theft,1,1,71.0,Central,0
CLM505300,25677.0,206,3.0,0,Medical,1,1,28.0,North,0
CLM505301,14913.0,180,4.0,2,Accident,0,1,54.0,Central,0
CLM505302,24438.0,87,4.0,0,Accident,0,0,44.0,North,0
CLM505303,122046.0,129,6.0,1,Medical,0,0,72.0,Central,0
CLM505304,28749.0,37,6.0,0,Theft,1,1,40.0,South,0
CLM505305,50128.0,201,3.0,2,Accident,1,0,64.0,North,0
CLM505306,13004.0,161,7.0,1,Accident,1,1,63.0,West,0
CLM505307,23550.0,140,3.0,0,Theft,1,0,49.0,Central,0
CLM505308,13353.0,156,7.0,1,Medical,0,0,26.0,North,0
CLM505309,83695.0,168,3.0,0,Accident,0,0,57.0,Central,0
CLM505310,8564.0,60,11.0,0,Accident,1,1,54.0,Central,0
CLM505311,40051.0,147,4.0,0,Accident,1,1,41.0,South,0
CLM505312,39050.0,149,5.0,0,Theft,1,0,29.0,Central,0
CLM505313,37077.0,165,3.0,1,NaturalDisaster,0,1,36.0,West,0
CLM505314,4556.0,239,7.0,2,Accident,1,1,60.0,North,0
CLM505315,5894.0,81,4.0,0,Theft,0,1,48.0,Central,0
CLM505316,32651.0,41,8.0,1,Medical,0,0,73.0,South,0
CLM505317,14207.0,238,6.0,1,Medical,1,0,34.0,South,0
CLM505318,17778.0,91,3.0,0,Medical,0,1,68.0,West,0
CLM505319,21171.0,69,5.0,2,Accident,0,1,66.0,South,0
CLM505320,12805.0,94,3.0,2,Theft,0,0,45.0,South,0
CLM505321,11156.0,189,5.0,1,Medical,1,1,54.0,East,0
CLM505322,29731.0,52,4.0,1,Accident,0,1,40.0,West,0
CLM505323,6471.0,5,4.0,1,Accident,0,0,74.0,West,0
CLM505324,19838.0,189,3.0,0,Accident,1,0,,West,0
CLM505325,17432.0,123,5.0,0,Theft,0,0,23.0,Central,0
CLM505326,29175.0,170,6.0,0,Theft,0,1,30.0,South,0
CLM505327,200735.0,64,1.0,0,Medical,0,0,30.0,North,0
CLM505328,13554.0,52,4.0,1,Theft,0,0,24.0,Central,0
CLM505329,41155.0,111,5.0,0,Theft,1,1,67.0,South,0
CLM505330,35477.0,206,5.0,0,Fire,1,1,60.0,North,0
CLM505331,46533.0,176,7.0,0,Fire,0,1,60.0,West,0
CLM505332,25068.0,102,4.0,0,NaturalDisaster,1,1,48.0,East,0
CLM505333,94199.0,40,6.0,0,Accident,1,1,30.0,South,0
CLM505334,51443.0,132,3.0,1,Accident,1,0,52.0,North,0
CLM505335,52102.0,14,2.0,0,Medical,1,0,49.0,North,0
CLM505336,9591.0,164,6.0,0,Theft,1,1,53.0,South,0
CLM505337,32115.0,104,3.0,0,Accident,1,0,28.0,Central,0
CLM505338,19774.0,209,8.0,0,Accident,1,1,59.0,North,0
CLM505339,14923.0,232,6.0,1,Accident,0,0,32.0,Central,0
CLM505340,18013.0,55,5.0,0,Medical,1,0,69.0,South,0
CLM505341,28432.0,28,4.0,0,Theft,0,1,26.0,West,0
CLM505342,42848.0,142,6.0,0,Medical,1,1,21.0,West,0
CLM505343,65204.0,12,2.0,0,Accident,1,1,27.0,South,0
CLM505344,62803.0,161,6.0,1,Theft,0,0,46.0,Central,0
CLM505345,37577.0,211,5.0,0,Accident,0,0,54.0,Central,0
CLM505346,31086.0,212,5.0,1,Theft,0,1,54.0,North,0
CLM505347,22935.0,184,2.0,1,Accident,1,1,45.0,Central,0
CLM505348,24390.0,185,6.0,0,Medical,0,0,72.0,West,0
CLM505349,15927.0,61,7.0,1,Accident,1,1,31.0,West,0
CLM505350,21104.0,219,3.0,1,Medical,0,1,58.0,South,0
CLM505351,39461.0,181,7.0,2,Accident,1,0,67.0,West,0
CLM505352,101955.0,18,6.0,1,Medical,0,1,58.0,South,0
CLM505353,26376.0,142,3.0,0,Medical,0,0,41.0,North,0
CLM505354,15582.0,102,5.0,0,Fire,1,1,36.0,West,0
CLM505355,64563.0,38,6.0,0,Fire,1,1,45.0,North,0
CLM505356,5991.0,74,4.0,0,Accident,0,1,66.0,East,0
CLM505357,68495.0,224,5.0,0,NaturalDisaster,1,1,57.0,Central,0
CLM505358,9450.0,119,6.0,1,Accident,1,0,33.0,West,0
CLM505359,50298.0,37,,0,Accident,1,0,24.0,North,0
CLM505360,20315.0,194,6.0,0,Medical,0,1,68.0,West,0
CLM505361,38435.0,58,8.0,0,Theft,0,0,38.0,North,0
CLM505362,157396.0,118,11.0,1,Accident,0,1,51.0,North,0
CLM505363,15211.0,31,11.0,0,Accident,1,1,63.0,West,0
CLM505364,13354.0,9,6.0,0,Theft,1,0,30.0,Central,0
CLM505365,31652.0,235,5.0,0,Theft,0,0,60.0,West,0
CLM505366,100736.0,161,5.0,1,Accident,0,0,30.0,East,1
CLM505367,34315.0,144,7.0,1,Accident,1,1,45.0,South,0
CLM505368,30813.0,3,7.0,1,Theft,1,0,46.0,South,0
CLM505369,34039.0,146,1.0,1,Theft,0,1,59.0,East,0
CLM505370,13310.0,24,4.0,0,Fire,0,0,41.0,South,0
CLM505371,34317.0,37,4.0,0,NaturalDisaster,0,0,37.0,South,0
CLM505372,21714.0,174,3.0,0,Accident,0,1,34.0,Central,0
CLM505373,85645.0,123,6.0,1,Accident,0,1,57.0,North,0
CLM505374,56297.0,199,2.0,2,Theft,0,0,26.0,Central,0
CLM505375,10311.0,86,4.0,0,Accident,0,0,65.0,South,0
CLM505376,23706.0,77,5.0,1,Accident,1,0,18.0,East,0
CLM505377,45360.0,198,4.0,0,Accident,0,1,53.0,East,0
CLM505378,13559.0,136,5.0,1,Accident,1,0,41.0,West,0
CLM505379,12539.0,219,2.0,0,Fire,1,1,44.0,South,0
CLM505380,20546.0,131,5.0,0,Fire,1,1,32.0,West,0
CLM505381,39166.0,45,4.0,0,Medical,1,1,47.0,West,0
CLM505382,68167.0,14,5.0,0,Accident,1,0,24.0,Central,0
CLM505383,35798.0,53,3.0,1,Accident,0,1,74.0,Central,0
CLM505384,213175.0,131,4.0,1,NaturalDisaster,0,1,33.0,East,0
CLM505385,17302.0,157,5.0,1,Accident,1,0,29.0,South,0
CLM505386,53760.0,3,6.0,1,Fire,0,1,49.0,North,0
CLM505387,12243.0,65,,0,Accident,1,1,63.0,Central,0
CLM505388,107881.0,196,7.0,0,Medical,1,1,53.0,Central,0
CLM505389,88215.0,95,7.0,0,Accident,1,1,51.0,South,0
CLM505390,52533.0,179,2.0,0,Accident,1,0,40.0,Central,0
CLM505391,7413.0,90,5.0,1,Accident,0,0,57.0,East,0
CLM505392,52145.0,68,6.0,0,Theft,1,0,66.0,Central,0
CLM505393,15440.0,166,2.0,0,Medical,1,0,22.0,North,0
CLM505394,42740.0,63,3.0,0,Accident,1,0,18.0,South,0
CLM505395,9286.0,158,6.0,0,Accident,0,0,36.0,North,0
CLM505396,36901.0,46,6.0,1,Accident,1,0,39.0,East,0
CLM505397,22408.0,180,4.0,0,Accident,1,1,58.0,North,0
CLM505398,15953.0,228,5.0,1,Medical,1,1,65.0,West,0
CLM505399,47767.0,217,2.0,1,Accident,0,0,20.0,East,0
CLM505400,28537.0,203,4.0,0,NaturalDisaster,1,1,57.0,North,0
CLM505401,25236.0,3,9.0,0,Accident,1,1,55.0,North,0
CLM505402,53624.0,201,7.0,0,Accident,0,0,50.0,South,0
CLM505403,136375.0,149,2.0,0,Medical,0,1,23.0,North,0
CLM505404,37069.0,112,5.0,0,Fire,1,1,,Central,0
CLM505405,7011.0,193,,0,Theft,1,0,59.0,South,0
CLM505406,8547.0,194,6.0,0,Accident,0,0,66.0,Central,0
CLM505407,31418.0,224,5.0,0,Medical,1,1,24.0,Central,0
CLM505408,67587.0,142,1.0,0,Fire,1,1,27.0,West,0
CLM505409,33116.0,168,5.0,0,Medical,0,1,26.0,East,0
CLM505410,44768.0,72,6.0,0,NaturalDisaster,1,1,73.0,Central,0
CLM505411,28366.0,161,4.0,3,Fire,0,1,42.0,East,0
CLM505412,64195.0,103,4.0,0,Accident,0,1,68.0,West,0
CLM505413,48693.0,154,7.0,0,Medical,1,0,69.0,East,0
CLM505414,13152.0,98,3.0,1,Accident,1,0,30.0,West,0
CLM505415,42542.0,43,1.0,0,Fire,1,1,37.0,East,0
CLM505416,8655.0,85,6.0,0,Accident,0,1,25.0,West,0
CLM505417,42549.0,81,3.0,1,Theft,0,1,69.0,West,0
CLM505418,23718.0,58,8.0,1,Accident,0,0,40.0,South,0
CLM505419,33811.0,26,1.0,0,NaturalDisaster,1,1,62.0,East,0
CLM505420,38531.0,96,5.0,0,Accident,1,1,74.0,Central,0
CLM505421,37246.0,121,5.0,0,Fire,0,0,59.0,North,0
CLM505422,92409.0,144,5.0,0,Accident,1,1,31.0,South,0
CLM505423,30554.0,148,1.0,1,Medical,1,0,51.0,West,0
CLM505424,34584.0,47,3.0,0,Medical,0,0,61.0,Central,0
CLM505425,86151.0,35,2.0,1,Medical,0,0,37.0,West,0
CLM505426,135597.0,34,2.0,1,Fire,1,0,48.0,West,0
CLM505427,29314.0,164,3.0,0,Accident,1,1,73.0,East,0
CLM505428,19739.0,165,6.0,1,Fire,0,1,33.0,North,0
CLM505429,20537.0,123,6.0,1,Accident,1,1,67.0,South,0
CLM505430,42641.0,126,5.0,0,Accident,0,0,65.0,West,0
CLM505431,25268.0,153,6.0,0,Theft,0,1,31.0,West,0
CLM505432,7336.0,85,3.0,0,Accident,0,0,50.0,West,0
CLM505433,73016.0,179,6.0,1,Medical,1,0,33.0,North,0
CLM505434,57086.0,217,6.0,1,Medical,0,0,65.0,East,0
CLM505435,74408.0,57,10.0,0,Medical,0,0,38.0,West,0
CLM505436,87143.0,111,4.0,0,Accident,0,0,19.0,Central,0
CLM505437,34631.0,76,11.0,0,Medical,0,1,27.0,North,0
CLM505438,36623.0,80,4.0,0,Theft,1,0,42.0,East,0
CLM505439,66525.0,94,3.0,1,Accident,0,1,65.0,West,0
CLM505440,11248.0,52,5.0,0,Accident,1,0,,Central,0
CLM505441,22427.0,84,2.0,0,NaturalDisaster,1,1,70.0,South,0
CLM505442,28354.0,78,7.0,1,Accident,1,0,23.0,East,0
CLM505443,62165.0,195,7.0,0,Accident,0,1,64.0,West,0
CLM505444,19324.0,66,7.0,3,Theft,0,1,,South,0
CLM505445,16819.0,24,6.0,0,Accident,0,1,,North,0
CLM505446,21062.0,208,14.0,0,Fire,1,0,19.0,North,0
CLM505447,43291.0,216,1.0,1,Accident,0,1,38.0,East,0
CLM505448,28152.0,214,3.0,1,Medical,1,0,51.0,East,0
CLM505449,9315.0,44,2.0,1,Theft,1,0,48.0,East,0
CLM505450,10907.0,99,7.0,0,Medical,0,0,58.0,West,0
CLM505451,33166.0,70,4.0,0,Fire,1,1,74.0,Central,0
CLM505452,34061.0,63,9.0,0,Medical,1,0,44.0,East,0
CLM505453,30396.0,220,3.0,0,Medical,1,1,42.0,South,0
CLM505454,20403.0,32,1.0,0,Theft,0,0,62.0,Central,0
CLM505455,55833.0,145,9.0,0,Accident,1,0,59.0,Central,0
CLM505456,39942.0,172,5.0,0,Fire,0,0,53.0,West,0
CLM505457,38868.0,17,5.0,0,Accident,0,1,38.0,South,0
CLM505458,39987.0,211,7.0,0,Theft,0,1,52.0,North,0
CLM505459,106717.0,54,7.0,2,Accident,1,1,56.0,West,0
CLM505460,13103.0,99,4.0,1,Theft,0,1,33.0,South,1
CLM505461,21229.0,130,3.0,0,Accident,1,1,40.0,North,0
CLM505462,22718.0,210,5.0,0,Accident,1,1,31.0,South,0
CLM505463,81319.0,237,2.0,0,Fire,0,1,52.0,North,0
CLM505464,22048.0,60,3.0,1,Medical,1,0,71.0,South,0
CLM505465,15773.0,98,8.0,1,Accident,1,1,61.0,West,0
CLM505466,27319.0,146,5.0,0,NaturalDisaster,0,0,35.0,South,0
CLM505467,32327.0,99,6.0,1,Medical,1,0,50.0,Central,0
CLM505468,77428.0,20,10.0,0,Theft,1,0,,South,0
CLM505469,21944.0,187,3.0,2,Medical,1,0,56.0,North,0
CLM505470,17155.0,135,6.0,1,NaturalDisaster,1,1,73.0,East,0
CLM505471,14359.0,31,3.0,0,Theft,0,0,29.0,East,0
CLM505472,22574.0,153,12.0,1,Accident,0,0,71.0,South,0
CLM505473,231173.0,217,6.0,0,Accident,1,1,49.0,North,0
CLM505474,40374.0,155,3.0,0,Medical,1,1,69.0,Central,0
CLM505475,47984.0,115,2.0,1,Medical,1,1,68.0,Central,0
CLM505476,29726.0,187,7.0,0,Fire,0,1,69.0,East,0
CLM505477,33187.0,65,5.0,1,Medical,1,1,65.0,South,0
CLM505478,55782.0,23,5.0,2,Medical,1,1,,North,0
CLM505479,46637.0,118,5.0,0,Fire,1,1,51.0,North,0
CLM505480,39314.0,67,6.0,0,Accident,1,0,39.0,West,0
CLM505481,30119.0,118,14.0,0,Accident,0,1,50.0,North,0
CLM505482,22430.0,166,4.0,0,Accident,0,0,74.0,East,0
CLM505483,41751.0,203,8.0,0,Theft,1,1,36.0,South,0
CLM505484,31788.0,142,6.0,0,Fire,0,0,29.0,North,0
CLM505485,163769.0,146,3.0,0,NaturalDisaster,1,1,59.0,South,0
CLM505486,68904.0,227,4.0,1,Medical,1,0,34.0,East,0
CLM505487,17337.0,218,4.0,0,Accident,0,0,,South,0
CLM505488,11665.0,188,7.0,1,Medical,1,1,68.0,East,0
CLM505489,21621.0,218,4.0,0,Theft,1,1,64.0,North,0
CLM505490,12499.0,113,2.0,0,Medical,0,0,27.0,South,0
CLM505491,20606.0,184,4.0,0,Accident,1,1,57.0,North,0
CLM505492,13689.0,128,4.0,0,Theft,1,1,23.0,Central,0
CLM505493,22888.0,147,4.0,0,Accident,1,1,52.0,South,0
CLM505494,23107.0,158,3.0,0,Theft,1,0,22.0,Central,0
CLM505495,33448.0,19,,1,Medical,0,0,20.0,Central,0
CLM505496,25197.0,3,3.0,0,Medical,1,1,33.0,South,0
CLM505497,14446.0,228,1.0,1,Accident,1,0,45.0,Central,0
CLM505498,78584.0,88,3.0,0,Accident,0,0,74.0,West,0
CLM505499,41044.0,13,5.0,1,Theft,1,0,34.0,West,0
CLM505500,19234.0,30,6.0,0,Medical,1,1,56.0,South,0
CLM505501,14634.0,10,4.0,0,NaturalDisaster,1,0,72.0,East,0
CLM505502,9193.0,58,6.0,0,Accident,0,0,22.0,East,0
CLM505503,8670.0,175,4.0,0,Accident,1,0,64.0,North,0
CLM505504,68732.0,199,4.0,0,Medical,0,0,45.0,Central,0
CLM505505,63135.0,15,3.0,0,Theft,1,0,32.0,East,0
CLM505506,18631.0,132,7.0,1,Accident,1,0,24.0,South,0
CLM505507,88694.0,159,6.0,0,Accident,1,0,65.0,West,0
CLM505508,48699.0,206,2.0,0,Accident,1,0,32.0,West,0
CLM505509,34982.0,217,2.0,1,NaturalDisaster,0,0,35.0,East,0
CLM505510,59252.0,213,6.0,0,Theft,1,0,26.0,North,0
CLM505511,48765.0,172,4.0,2,Theft,0,0,36.0,West,0
CLM505512,33622.0,193,10.0,1,Fire,1,0,60.0,North,0
CLM505513,24538.0,178,6.0,0,Accident,0,1,49.0,North,0
CLM505514,27289.0,183,6.0,0,Accident,1,1,26.0,West,0
