customer_id,age,bmi,is_smoker,annual_income,credit_score,prior_violations,occupation_class,vehicle_age,region,risk_tier
CUS301884,32,23.2,0,658553.0,583.0,0,Class3_Manual,13,East,Low
CUS301885,31,25.7,0,434117.0,797.0,1,Class3_Manual,4,North,Medium
CUS301886,51,19.9,0,1050555.0,531.0,0,Class1_Office,13,North,Low
CUS301887,44,32.7,0,1166450.0,527.0,2,Class1_Office,4,South,Medium
CUS301888,38,28.0,0,786169.0,638.0,2,Class1_Office,1,North,Low
CUS301889,70,20.3,0,479049.0,710.0,0,Class2_Field,2,East,Medium
CUS301890,39,15.6,1,1197860.0,624.0,1,Class1_Office,0,East,Medium
CUS301891,22,26.5,0,581518.0,485.0,0,Class1_Office,12,North,Low
CUS301892,60,25.2,0,1838123.0,485.0,1,Class1_Office,13,South,Medium
CUS301893,49,23.8,1,190757.0,664.0,0,Class1_Office,11,South,Medium
CUS301894,40,27.4,0,617271.0,863.0,0,Class3_Manual,2,North,Low
CUS301895,26,30.4,0,755457.0,900.0,0,Class3_Manual,10,Central,Low
CUS301896,57,31.5,1,1648557.0,814.0,0,Class2_Field,5,North,Low
CUS301897,69,32.5,0,470687.0,671.0,1,Class2_Field,15,North,High
CUS301898,74,26.2,0,878540.0,351.0,0,Class3_Manual,9,East,High
CUS301899,66,33.7,0,148637.0,590.0,1,Class1_Office,0,South,High
CUS301900,26,24.1,0,506330.0,480.0,1,Class1_Office,6,Central,Low
CUS301901,59,27.5,0,869143.0,755.0,0,Class1_Office,4,East,Low
CUS301902,47,28.2,0,721924.0,361.0,0,Class2_Field,11,North,Low
CUS301903,27,29.5,0,465823.0,856.0,0,Class1_Office,1,North,Low
CUS301904,67,21.1,0,298441.0,588.0,1,Class1_Office,10,North,Medium
CUS301905,66,29.8,0,529960.0,606.0,0,Class3_Manual,0,North,Medium
CUS301906,74,28.8,1,579776.0,781.0,0,Class1_Office,7,Central,High
CUS301907,18,19.7,1,555861.0,700.0,3,Class3_Manual,2,West,Medium
CUS301908,73,26.7,0,1879646.0,780.0,0,Class1_Office,1,East,Medium
CUS301909,55,25.1,1,334028.0,766.0,0,Class4_Hazardous,14,West,High
CUS301910,70,34.6,0,1083262.0,793.0,1,Class3_Manual,1,North,Medium
CUS301911,19,27.8,1,731178.0,411.0,1,Class2_Field,10,Central,Medium
CUS301912,62,24.4,1,435832.0,449.0,0,Class1_Office,8,East,High
CUS301913,40,23.8,1,872475.0,492.0,3,Class2_Field,3,North,High
CUS301914,64,30.3,1,1421157.0,861.0,0,Class1_Office,6,East,Medium
CUS301915,44,27.4,0,228862.0,721.0,1,Class1_Office,13,North,Medium
CUS301916,60,26.6,0,2173976.0,865.0,0,Class3_Manual,2,Central,Low
CUS301917,36,29.0,1,1737963.0,736.0,0,Class1_Office,9,Central,Medium
CUS301918,61,26.5,1,1043070.0,476.0,1,Class1_Office,8,West,High
CUS301919,51,32.0,1,459346.0,601.0,0,Class1_Office,8,West,High
CUS301920,41,25.0,0,378028.0,544.0,0,Class1_Office,3,East,Low
CUS301921,42,,1,2444988.0,786.0,1,Class3_Manual,8,Central,Medium
CUS301922,70,24.6,0,978033.0,794.0,0,Class3_Manual,9,West,Medium
CUS301923,57,25.9,0,1198109.0,705.0,0,Class3_Manual,1,West,Low
CUS301924,48,27.0,0,2081265.0,519.0,1,Class3_Manual,6,East,Medium
CUS301925,27,27.1,1,1489217.0,589.0,1,Class2_Field,0,North,Medium
CUS301926,21,27.2,0,488844.0,506.0,1,Class1_Office,2,North,Low
CUS301927,28,23.4,0,348786.0,815.0,0,Class3_Manual,8,North,Low
CUS301928,40,19.6,0,350889.0,652.0,1,Class2_Field,5,South,Low
CUS301929,25,17.4,1,503536.0,305.0,0,Class1_Office,9,South,Low
CUS301930,58,29.3,0,275438.0,802.0,0,Class1_Office,3,East,Low
CUS301931,48,15.5,0,628351.0,584.0,1,Class1_Office,5,North,Low
CUS301932,56,27.3,0,235663.0,413.0,1,Class3_Manual,14,East,Medium
CUS301933,22,28.2,0,1295033.0,837.0,0,Class3_Manual,15,West,Low
CUS301934,43,28.7,0,1564862.0,795.0,0,Class1_Office,0,East,Low
CUS301935,29,28.1,0,804125.0,498.0,0,Class1_Office,7,Central,Low
CUS301936,38,25.7,0,800210.0,781.0,0,Class1_Office,9,North,Low
CUS301937,24,20.1,0,986030.0,690.0,0,Class3_Manual,5,North,Low
CUS301938,18,23.1,0,316984.0,861.0,1,Class1_Office,9,South,Low
CUS301939,49,32.2,0,343603.0,654.0,2,Class1_Office,1,Central,Medium
CUS301940,70,28.2,0,741214.0,405.0,0,Class1_Office,3,West,Medium
CUS301941,71,21.0,0,164167.0,650.0,0,Class3_Manual,9,West,Medium
CUS301942,23,21.8,0,657181.0,711.0,1,Class1_Office,11,South,Low
CUS301943,21,35.1,1,1117595.0,384.0,0,Class1_Office,9,South,High
CUS301944,29,20.7,0,345156.0,738.0,0,Class2_Field,10,South,Low
CUS301945,22,26.0,0,972218.0,820.0,0,Class1_Office,5,North,Low
CUS301946,37,26.9,0,733547.0,318.0,0,Class3_Manual,14,East,Low
CUS301947,37,30.5,0,509449.0,413.0,2,Class2_Field,8,Central,Low
CUS301948,51,30.3,0,338608.0,473.0,0,Class2_Field,12,Central,Low
CUS301949,50,28.7,0,540773.0,578.0,0,Class1_Office,5,North,Medium
CUS301950,51,26.5,0,499924.0,837.0,1,Class3_Manual,3,Central,Medium
CUS301951,62,28.4,0,612044.0,689.0,0,Class1_Office,12,North,Medium
CUS301952,43,39.9,0,442257.0,418.0,0,Class2_Field,4,West,Medium
CUS301953,57,41.8,0,392169.0,343.0,0,Class4_Hazardous,3,North,High
CUS301954,41,28.8,0,509802.0,868.0,0,Class1_Office,7,West,Low
CUS301955,50,24.2,1,681862.0,412.0,1,Class1_Office,2,North,High
CUS301956,39,26.1,1,1292042.0,592.0,0,Class1_Office,9,East,Low
CUS301957,48,29.9,0,888433.0,850.0,1,Class3_Manual,10,East,Medium
CUS301958,38,21.7,0,288257.0,357.0,1,Class1_Office,15,North,Low
CUS301959,36,29.2,0,718504.0,327.0,0,Class3_Manual,6,South,Medium
CUS301960,54,26.8,1,957465.0,641.0,1,Class2_Field,1,East,Medium
CUS301961,61,19.1,1,1165411.0,462.0,0,Class1_Office,3,North,Low
CUS301962,44,27.8,0,515086.0,465.0,0,Class2_Field,13,East,Low
CUS301963,44,23.7,0,3080600.0,312.0,0,Class2_Field,6,West,Low
CUS301964,22,30.9,0,716566.0,771.0,0,Class1_Office,0,West,Low
CUS301965,47,25.2,1,440490.0,323.0,0,Class1_Office,12,North,High
CUS301966,64,19.4,0,232758.0,345.0,1,Class1_Office,9,West,Medium
CUS301967,18,23.9,0,953712.0,821.0,1,Class1_Office,10,West,Low
CUS301968,41,26.8,0,422271.0,424.0,1,Class1_Office,4,East,Medium
CUS301969,27,16.9,1,241865.0,,1,Class4_Hazardous,10,North,Medium
CUS301970,33,28.9,1,505952.0,858.0,2,Class1_Office,12,North,High
CUS301971,66,22.4,0,1738376.0,775.0,0,Class1_Office,1,East,Low
CUS301972,50,29.4,0,494706.0,308.0,2,Class3_Manual,1,West,Medium
CUS301973,64,34.4,1,396543.0,629.0,0,Class4_Hazardous,1,Central,High
CUS301974,28,31.3,1,335300.0,670.0,0,Class1_Office,2,East,Medium
CUS301975,47,25.4,0,1994809.0,395.0,1,Class1_Office,7,West,Medium
CUS301976,19,30.5,0,424222.0,698.0,0,Class4_Hazardous,7,Central,Medium
CUS301977,35,28.5,1,562295.0,306.0,3,Class2_Field,3,East,Medium
CUS301978,20,26.3,0,828261.0,703.0,0,Class2_Field,4,South,Low
CUS301979,58,40.1,0,209272.0,352.0,0,Class2_Field,11,South,High
CUS301980,59,30.3,0,329086.0,501.0,3,Class3_Manual,12,Central,High
CUS301981,18,,0,487103.0,808.0,1,Class1_Office,11,West,Low
CUS301982,70,27.2,0,383822.0,460.0,1,Class2_Field,8,East,Medium
CUS301983,45,28.5,0,453854.0,574.0,1,Class2_Field,10,Central,Low
CUS301984,47,28.1,0,2232270.0,852.0,0,Class2_Field,15,East,Low
CUS301985,40,26.1,0,1425698.0,757.0,1,Class2_Field,12,North,Low
CUS301986,66,27.6,0,212815.0,832.0,2,Class1_Office,3,East,Medium
CUS301987,28,25.2,0,467276.0,383.0,0,Class1_Office,10,East,Low
CUS301988,67,27.4,0,1165005.0,634.0,2,Class1_Office,14,South,Medium
CUS301989,57,34.7,0,475962.0,807.0,3,Class4_Hazardous,2,East,High
CUS301990,68,28.0,0,302318.0,895.0,1,Class2_Field,14,North,Medium
CUS301991,32,26.8,0,1100890.0,426.0,1,Class2_Field,9,South,Low
CUS301992,43,32.2,0,626681.0,458.0,1,Class1_Office,3,South,Medium
CUS301993,25,30.3,0,287199.0,665.0,2,Class2_Field,3,South,Low
CUS301994,44,25.0,1,371475.0,625.0,0,Class1_Office,12,West,Medium
CUS301995,65,20.9,1,460146.0,690.0,1,Class2_Field,1,East,Medium
CUS301996,34,19.3,0,360578.0,853.0,2,Class1_Office,14,North,Low
CUS301997,50,29.7,0,300676.0,533.0,2,Class1_Office,11,North,Medium
CUS301998,45,38.7,1,833876.0,436.0,1,Class1_Office,14,South,High
CUS301999,38,25.4,0,367409.0,,0,Class2_Field,7,North,Low
CUS302000,24,15.0,0,190742.0,544.0,1,Class1_Office,0,East,Low
CUS302001,66,31.8,0,915026.0,331.0,1,Class2_Field,14,North,Medium
CUS302002,49,27.6,0,603779.0,802.0,1,Class1_Office,1,East,Medium
CUS302003,54,25.2,0,389923.0,776.0,1,Class2_Field,4,West,Medium
CUS302004,41,20.5,1,898160.0,871.0,2,Class3_Manual,9,South,Medium
CUS302005,68,32.1,1,556040.0,368.0,0,Class1_Office,4,Central,High
CUS302006,33,26.5,1,660760.0,300.0,0,Class1_Office,0,Central,Low
CUS302007,59,30.8,0,543889.0,621.0,0,Class1_Office,8,North,Medium
CUS302008,53,26.2,1,614378.0,456.0,0,Class2_Field,11,East,Medium
CUS302009,31,34.7,0,594081.0,589.0,1,Class2_Field,10,West,Medium
CUS302010,72,27.1,0,824567.0,316.0,1,Class4_Hazardous,8,Central,High
CUS302011,25,23.0,0,330548.0,593.0,0,Class1_Office,1,West,Low
CUS302012,74,28.6,0,510213.0,645.0,2,Class1_Office,3,North,Medium
CUS302013,38,26.6,0,724853.0,796.0,1,Class1_Office,3,East,Low
CUS302014,70,20.9,1,248440.0,408.0,0,Class1_Office,4,Central,Medium
CUS302015,53,22.1,0,640118.0,807.0,0,Class3_Manual,0,West,Low
CUS302016,19,26.5,0,482942.0,683.0,0,Class3_Manual,2,Central,Low
CUS302017,32,32.4,0,831824.0,793.0,0,Class1_Office,11,West,Low
CUS302018,40,23.7,0,582725.0,749.0,2,Class2_Field,4,Central,Low
CUS302019,18,30.9,1,847851.0,809.0,0,Class2_Field,1,West,Low
CUS302020,67,25.3,0,1047268.0,430.0,0,Class1_Office,3,South,Medium
CUS302021,21,32.7,0,241190.0,667.0,1,Class2_Field,10,South,Low
CUS302022,50,35.0,1,758404.0,624.0,3,Class2_Field,7,Central,High
CUS302023,39,27.1,0,1368157.0,828.0,1,Class3_Manual,15,South,Low
CUS302024,18,23.4,0,580843.0,346.0,0,Class1_Office,12,South,Low
CUS302025,55,23.4,0,700412.0,504.0,0,Class3_Manual,5,North,Low
CUS302026,37,31.0,0,503654.0,872.0,2,Class1_Office,8,South,Low
CUS302027,70,22.0,0,856446.0,565.0,1,Class2_Field,10,North,Medium
CUS302028,52,18.5,0,627887.0,708.0,4,Class1_Office,15,South,Medium
CUS302029,62,31.7,0,1383972.0,780.0,1,Class2_Field,5,West,High
CUS302030,37,22.3,1,722293.0,685.0,0,Class3_Manual,0,North,High
CUS302031,40,20.1,1,209616.0,415.0,1,Class1_Office,6,North,Medium
CUS302032,52,22.6,0,719568.0,786.0,1,Class2_Field,5,West,Low
CUS302033,56,25.2,0,435963.0,621.0,3,Class1_Office,11,South,Medium
CUS302034,32,20.6,0,536553.0,795.0,0,Class4_Hazardous,4,West,Low
CUS302035,18,21.1,0,238365.0,,0,Class1_Office,10,South,Low
CUS302036,74,27.3,0,225960.0,,0,Class1_Office,12,South,Medium
CUS302037,22,23.8,0,562448.0,545.0,1,Class2_Field,15,East,Low
CUS302038,34,,1,1697080.0,641.0,1,Class1_Office,7,South,Medium
CUS302039,73,28.9,0,186710.0,414.0,0,Class1_Office,0,East,High
CUS302040,29,23.5,0,291181.0,480.0,3,Class1_Office,11,North,Medium
CUS302041,32,25.4,0,545615.0,595.0,1,Class1_Office,13,Central,Low
CUS302042,39,29.9,0,1342535.0,671.0,1,Class3_Manual,1,West,Low
CUS302043,54,31.6,0,600031.0,864.0,1,Class3_Manual,13,North,Medium
CUS302044,50,15.3,0,213911.0,476.0,3,Class2_Field,12,Central,Medium
CUS302045,34,19.5,0,280785.0,357.0,1,Class1_Office,0,Central,Medium
CUS302046,60,27.1,0,319505.0,685.0,0,Class2_Field,0,East,Low
CUS302047,48,26.3,0,518539.0,371.0,1,Class3_Manual,3,North,Medium
CUS302048,58,24.9,1,962676.0,743.0,2,Class2_Field,1,East,Medium
CUS302049,46,24.4,0,1130220.0,364.0,1,Class2_Field,9,Central,Low
CUS302050,22,22.5,0,368099.0,441.0,1,Class2_Field,15,West,Low
CUS302051,47,33.0,0,670286.0,377.0,3,Class1_Office,3,Central,Medium
CUS302052,47,21.5,0,757517.0,789.0,0,Class1_Office,13,East,Low
CUS302053,35,25.7,0,1612508.0,723.0,1,Class2_Field,4,South,Low
CUS302054,50,25.7,0,979691.0,408.0,1,Class2_Field,3,Central,Medium
CUS302055,42,30.1,0,214097.0,402.0,0,Class1_Office,3,North,Low
CUS302056,74,29.5,0,2093563.0,526.0,0,Class1_Office,7,East,High
CUS302057,53,26.1,0,820075.0,595.0,1,Class3_Manual,12,East,Medium
CUS302058,62,25.0,1,985623.0,341.0,0,Class3_Manual,4,Central,High
CUS302059,63,21.8,1,675872.0,,1,Class1_Office,12,South,Medium
CUS302060,45,31.7,1,451793.0,466.0,2,Class2_Field,0,South,High
CUS302061,22,18.2,0,727871.0,698.0,0,Class1_Office,7,Central,Low
CUS302062,23,21.6,0,665734.0,774.0,1,Class1_Office,14,Central,Low
CUS302063,52,30.2,1,196718.0,849.0,0,Class1_Office,14,North,High
CUS302064,53,21.6,0,820490.0,357.0,2,Class1_Office,2,West,Low
CUS302065,58,29.0,0,451612.0,516.0,1,Class1_Office,2,South,Medium
CUS302066,34,32.3,0,701504.0,345.0,1,Class1_Office,2,West,Medium
CUS302067,62,31.5,0,1483212.0,813.0,0,Class2_Field,5,South,Low
CUS302068,19,23.1,1,232365.0,427.0,1,Class2_Field,6,East,Medium
CUS302069,52,24.4,0,119880.0,884.0,0,Class3_Manual,6,East,Low
CUS302070,23,21.4,1,414720.0,870.0,1,Class1_Office,11,East,Low
CUS302071,30,26.8,1,354592.0,460.0,1,Class3_Manual,13,South,Medium
CUS302072,42,33.5,0,469628.0,505.0,0,Class2_Field,11,West,Low
CUS302073,60,,1,1274016.0,343.0,2,Class1_Office,12,Central,High
CUS302074,61,26.1,1,367349.0,878.0,1,Class1_Office,2,Central,Medium
CUS302075,49,26.7,1,645309.0,656.0,0,Class1_Office,1,East,Medium
CUS302076,66,25.6,0,479295.0,589.0,0,Class2_Field,5,East,Low
CUS302077,19,28.9,0,924950.0,753.0,2,Class3_Manual,5,West,Medium
CUS302078,28,19.3,0,888635.0,506.0,2,Class3_Manual,11,East,Low
CUS302079,20,26.7,1,1190208.0,792.0,1,Class1_Office,8,South,Medium
CUS302080,42,29.2,0,279665.0,870.0,3,Class1_Office,9,Central,Medium
CUS302081,68,30.7,0,1048392.0,585.0,0,Class3_Manual,1,North,Medium
CUS302082,54,32.8,0,598299.0,861.0,2,Class2_Field,11,South,High
CUS302083,67,22.7,1,362316.0,754.0,1,Class1_Office,1,South,High
CUS302084,37,22.0,0,491540.0,885.0,1,Class4_Hazardous,0,South,Medium
CUS302085,57,24.3,0,638897.0,351.0,0,Class2_Field,0,South,Medium
CUS302086,60,29.6,0,616795.0,389.0,3,Class4_Hazardous,4,Central,High
CUS302087,20,19.8,0,662444.0,795.0,1,Class2_Field,8,North,Low
CUS302088,21,27.1,1,1021171.0,475.0,0,Class1_Office,15,North,Low
CUS302089,65,27.3,0,1415642.0,792.0,0,Class2_Field,1,North,Low
CUS302090,60,23.5,1,843398.0,670.0,1,Class1_Office,9,South,High
CUS302091,24,29.5,0,474651.0,857.0,2,Class1_Office,15,West,Low
CUS302092,60,20.1,0,385880.0,337.0,0,Class1_Office,5,North,Low
CUS302093,47,32.3,1,532483.0,644.0,1,Class1_Office,6,North,Medium
CUS302094,19,28.9,0,920558.0,846.0,0,Class3_Manual,8,South,Low
CUS302095,58,25.1,0,1115524.0,365.0,0,Class1_Office,0,North,Low
CUS302096,29,20.3,0,417097.0,490.0,0,Class1_Office,11,North,Low
CUS302097,25,26.0,1,274237.0,462.0,2,Class3_Manual,2,East,Medium
CUS302098,54,28.7,1,482788.0,751.0,1,Class1_Office,5,Central,High
CUS302099,37,23.6,1,631779.0,453.0,1,Class1_Office,3,North,Medium
CUS302100,43,17.4,0,345099.0,540.0,1,Class4_Hazardous,12,East,Medium
CUS302101,69,22.3,1,333170.0,814.0,0,Class2_Field,14,East,High
CUS302102,34,37.4,1,242986.0,387.0,0,Class2_Field,14,East,High
CUS302103,58,28.0,1,353743.0,826.0,2,Class1_Office,9,East,High
CUS302104,30,24.8,1,701664.0,702.0,3,Class1_Office,6,North,Medium
CUS302105,53,37.6,0,447451.0,321.0,1,Class2_Field,5,South,Medium
CUS302106,48,30.3,0,713144.0,625.0,0,Class1_Office,14,Central,Low
CUS302107,20,34.1,0,487723.0,790.0,0,Class1_Office,11,West,Low
CUS302108,33,27.8,1,230288.0,,1,Class1_Office,14,North,Low
CUS302109,34,30.3,1,405288.0,852.0,1,Class1_Office,3,West,Medium
CUS302110,39,27.1,0,812799.0,533.0,0,Class1_Office,12,South,Low
CUS302111,39,22.6,0,620814.0,634.0,0,Class2_Field,12,West,Low
CUS302112,21,25.5,0,145793.0,714.0,1,Class3_Manual,10,North,Low
CUS302113,21,26.6,0,946544.0,737.0,0,Class3_Manual,7,Central,Low
CUS302114,44,25.7,0,315013.0,865.0,1,Class4_Hazardous,12,North,Low
CUS302115,29,23.0,0,330587.0,633.0,0,Class2_Field,4,Central,Low
CUS302116,33,24.9,0,1422869.0,310.0,0,Class3_Manual,0,Central,Low
CUS302117,58,24.2,0,162658.0,840.0,1,Class2_Field,10,West,Medium
CUS302118,64,23.9,0,359532.0,842.0,1,Class1_Office,8,West,Low
CUS302119,25,32.3,0,1619435.0,581.0,0,Class1_Office,12,North,Medium
CUS302120,44,27.3,1,1135935.0,882.0,1,Class1_Office,1,South,Medium
CUS302121,25,,1,3403583.0,495.0,0,Class3_Manual,0,West,Low
CUS302122,34,19.8,0,474591.0,741.0,2,Class2_Field,14,West,Low
CUS302123,40,24.3,0,663197.0,689.0,0,Class1_Office,14,North,Low
CUS302124,37,21.9,1,1035693.0,510.0,1,Class2_Field,14,East,Medium
CUS302125,70,25.0,1,239200.0,572.0,3,Class2_Field,10,Central,High
CUS302126,28,34.8,0,541798.0,700.0,0,Class3_Manual,8,South,Low
CUS302127,53,22.8,0,364287.0,404.0,1,Class1_Office,6,North,Low
CUS302128,29,21.5,0,280250.0,618.0,1,Class2_Field,5,West,Low
CUS302129,30,27.7,0,326866.0,344.0,0,Class1_Office,13,North,Medium
CUS302130,21,22.6,1,729284.0,627.0,0,Class2_Field,12,East,Low
CUS302131,60,17.6,1,388866.0,703.0,0,Class3_Manual,14,Central,High
CUS302132,55,24.7,1,623074.0,586.0,0,Class1_Office,4,South,Low
CUS302133,19,18.9,0,569645.0,649.0,0,Class3_Manual,11,Central,Low
CUS302134,47,22.0,0,687630.0,,0,Class3_Manual,8,North,Low
CUS302135,29,27.7,1,1284739.0,529.0,1,Class1_Office,13,South,Low
CUS302136,27,19.7,0,307457.0,590.0,2,Class3_Manual,10,North,Low
CUS302137,34,30.4,0,663695.0,411.0,0,Class2_Field,15,East,Low
CUS302138,47,25.2,1,924949.0,720.0,0,Class1_Office,12,Central,Medium
CUS302139,74,33.3,0,389768.0,399.0,2,Class1_Office,2,North,High
CUS302140,53,26.4,0,1355820.0,321.0,0,Class2_Field,5,Central,Medium
CUS302141,31,25.6,0,324241.0,583.0,0,Class3_Manual,10,Central,Low
CUS302142,73,26.5,0,1190536.0,363.0,2,Class2_Field,8,Central,Medium
CUS302143,61,28.7,1,889782.0,444.0,1,Class1_Office,11,South,High
CUS302144,29,32.5,0,435237.0,797.0,1,Class2_Field,14,East,Low
CUS302145,56,21.6,1,1704870.0,696.0,1,Class2_Field,12,North,High
CUS302146,31,26.3,0,271782.0,799.0,1,Class1_Office,5,South,Low
CUS302147,45,25.9,1,679421.0,665.0,0,Class1_Office,6,East,High
CUS302148,45,31.5,1,240042.0,721.0,1,Class2_Field,11,Central,High
CUS302149,55,27.3,0,552370.0,786.0,0,Class1_Office,14,West,Medium
CUS302150,48,22.3,1,418144.0,530.0,2,Class1_Office,10,West,Medium
CUS302151,54,26.5,1,356050.0,814.0,0,Class3_Manual,5,Central,High
CUS302152,32,19.4,1,717302.0,849.0,1,Class2_Field,4,South,Medium
CUS302153,68,33.2,0,617816.0,842.0,1,Class1_Office,7,South,High
CUS302154,62,23.4,1,733099.0,479.0,1,Class2_Field,0,East,High
CUS302155,21,20.8,1,473493.0,753.0,1,Class2_Field,14,North,Medium
CUS302156,59,29.9,0,292612.0,496.0,2,Class1_Office,9,East,High
CUS302157,67,28.7,1,868734.0,402.0,1,Class1_Office,10,South,High
CUS302158,18,35.0,0,1077718.0,540.0,0,Class2_Field,2,West,Low
CUS302159,33,27.1,0,491276.0,487.0,2,Class1_Office,1,South,Low
CUS302160,71,28.7,0,1079224.0,323.0,1,Class3_Manual,12,East,High
CUS302161,58,28.4,0,1845833.0,849.0,1,Class2_Field,13,North,Medium
CUS302162,39,24.2,1,1317112.0,432.0,0,Class3_Manual,11,North,High
CUS302163,49,25.3,0,686983.0,708.0,1,Class1_Office,0,West,Low
CUS302164,57,31.3,0,391401.0,344.0,0,Class1_Office,6,West,Medium
CUS302165,63,22.6,0,276117.0,598.0,0,Class1_Office,9,Central,Low
CUS302166,43,26.5,0,869638.0,619.0,2,Class2_Field,14,Central,Low
CUS302167,68,16.3,0,394418.0,435.0,0,Class3_Manual,10,Central,Medium
CUS302168,41,29.1,0,878559.0,717.0,1,Class1_Office,1,South,Medium
CUS302169,32,29.2,1,310144.0,436.0,1,Class2_Field,2,East,Medium
CUS302170,38,,0,1237506.0,654.0,1,Class1_Office,7,West,Medium
CUS302171,59,27.5,0,405762.0,568.0,4,Class1_Office,10,South,High
CUS302172,20,21.8,1,287948.0,699.0,1,Class1_Office,1,West,Low
CUS302173,51,27.0,0,587125.0,538.0,2,Class4_Hazardous,5,West,High
CUS302174,70,38.5,0,331024.0,792.0,0,Class1_Office,6,West,High
CUS302175,29,20.0,0,328469.0,667.0,0,Class4_Hazardous,11,West,Low
CUS302176,53,26.7,0,899302.0,889.0,3,Class1_Office,7,Central,Medium
CUS302177,41,18.6,1,407889.0,486.0,0,Class4_Hazardous,5,North,Medium
CUS302178,20,32.3,0,911245.0,375.0,0,Class1_Office,6,West,Low
CUS302179,66,24.9,0,737216.0,422.0,0,Class1_Office,9,North,Low
CUS302180,66,29.8,0,529071.0,389.0,0,Class2_Field,5,North,Medium
CUS302181,53,19.4,0,508672.0,730.0,1,Class2_Field,6,East,Low
CUS302182,62,25.0,0,393948.0,807.0,2,Class1_Office,14,East,Low
CUS302183,50,16.5,1,380574.0,715.0,0,Class3_Manual,15,Central,Medium
CUS302184,30,22.8,1,652698.0,641.0,1,Class1_Office,11,West,Medium
CUS302185,49,28.8,0,838674.0,448.0,2,Class1_Office,14,North,Medium
CUS302186,36,20.9,0,814043.0,873.0,1,Class3_Manual,11,West,Low
CUS302187,59,32.2,0,1302232.0,773.0,1,Class4_Hazardous,8,East,High
CUS302188,22,22.5,1,577292.0,540.0,0,Class3_Manual,10,West,Low
CUS302189,40,24.1,0,1518556.0,829.0,0,Class1_Office,7,East,Low
CUS302190,41,21.3,0,564510.0,742.0,2,Class1_Office,12,West,Low
CUS302191,36,33.9,1,658399.0,301.0,0,Class4_Hazardous,5,North,Medium
CUS302192,47,16.8,0,2506746.0,504.0,0,Class4_Hazardous,11,Central,Low
CUS302193,62,27.3,0,1028366.0,600.0,0,Class2_Field,0,Central,Medium
CUS302194,47,25.2,0,635861.0,708.0,0,Class2_Field,3,North,Low
CUS302195,44,33.4,1,885697.0,484.0,0,Class1_Office,13,West,Medium
CUS302196,57,24.0,0,667324.0,673.0,0,Class2_Field,12,Central,Medium
CUS302197,32,25.0,0,1907773.0,674.0,0,Class2_Field,7,South,Low
CUS302198,67,23.6,0,463595.0,630.0,1,Class3_Manual,2,South,High
CUS302199,40,26.2,0,262437.0,528.0,1,Class2_Field,12,West,Low
CUS302200,25,29.1,0,529191.0,475.0,1,Class1_Office,6,North,Low
CUS302201,45,25.6,1,424984.0,420.0,0,Class1_Office,15,West,Low
CUS302202,59,21.6,1,432150.0,814.0,1,Class3_Manual,9,North,High
CUS302203,57,24.1,0,256708.0,503.0,1,Class1_Office,4,East,Medium
CUS302204,73,28.4,0,1068449.0,368.0,1,Class3_Manual,7,South,High
CUS302205,52,29.1,1,841175.0,749.0,0,Class1_Office,13,South,Medium
CUS302206,43,34.2,0,1755922.0,816.0,1,Class2_Field,14,East,Medium
CUS302207,24,24.1,1,754242.0,746.0,0,Class3_Manual,2,North,Low
CUS302208,38,26.1,1,1045093.0,455.0,0,Class1_Office,10,Central,Medium
CUS302209,30,27.6,1,537732.0,650.0,0,Class2_Field,8,North,Low
CUS302210,28,29.2,0,409760.0,,0,Class1_Office,2,East,Low
CUS302211,41,29.0,0,334154.0,617.0,1,Class1_Office,0,South,Medium
CUS302212,27,20.0,0,1114938.0,875.0,0,Class3_Manual,10,East,Low
CUS302213,71,18.5,0,887040.0,806.0,2,Class2_Field,1,North,Medium
CUS302214,22,27.7,0,818095.0,345.0,1,Class3_Manual,0,North,Low
CUS302215,26,21.9,0,393656.0,866.0,1,Class1_Office,12,North,Low
CUS302216,70,22.1,0,1541745.0,593.0,0,Class1_Office,14,South,Medium
CUS302217,38,24.5,1,474200.0,352.0,0,Class2_Field,5,East,Medium
CUS302218,49,17.8,0,546761.0,881.0,0,Class1_Office,7,North,Low
CUS302219,34,24.7,0,447813.0,511.0,0,Class1_Office,5,West,Low
CUS302220,24,24.3,0,658292.0,311.0,0,Class1_Office,13,West,Low
CUS302221,37,24.0,1,1111240.0,417.0,0,Class1_Office,9,North,Medium
CUS302222,64,20.4,0,607351.0,312.0,0,Class3_Manual,6,West,Medium
CUS302223,39,33.3,0,523939.0,578.0,2,Class4_Hazardous,3,South,High
CUS302224,62,31.7,0,301640.0,587.0,0,Class4_Hazardous,12,Central,High
CUS302225,58,33.5,0,1491448.0,344.0,0,Class1_Office,12,North,High
CUS302226,22,21.0,0,236305.0,614.0,0,Class1_Office,4,South,Low
CUS302227,55,28.0,0,256894.0,878.0,2,Class1_Office,0,West,Low
CUS302228,45,35.9,0,756228.0,680.0,1,Class1_Office,14,North,Medium
CUS302229,56,26.9,0,506977.0,855.0,2,Class1_Office,9,West,Medium
CUS302230,55,,0,736654.0,726.0,0,Class1_Office,2,North,Medium
