customer_id,age,annual_income,total_premium,num_policies,tenure_years,region,digital_engagement,claims_ratio,occupation,segment
SEG801924,39,205886.0,12017.0,5,14.8,West,0.27,0.205,Nurse,Mainstream
SEG801925,68,388970.0,14468.0,6,8.9,East,0.69,0.101,Nurse,Mainstream
SEG801926,50,1651865.0,83085.0,4,2.1,South,0.52,0.025,Mechanic,HighNetWorth
SEG801927,22,646425.0,21863.0,6,18.6,North,0.91,0.191,Teacher,Affluent
SEG801928,36,237264.0,5592.0,5,5.6,Central,0.07,0.204,Plumber,Budget
SEG801929,48,310814.0,14536.0,6,3.9,East,0.17,0.12,Electrician,Mainstream
SEG801930,64,816469.0,28134.0,4,0.4,South,0.52,0.17,Security Guard,Affluent
SEG801931,30,428210.0,6112.0,4,2.0,North,0.41,0.184,Civil Servant,Budget
SEG801932,29,289034.0,12297.0,1,3.0,North,0.92,0.28,Tailor,Budget
SEG801933,76,415638.0,15171.0,4,2.2,East,0.03,0.263,Tailor,Mainstream
SEG801934,72,415899.0,12004.0,2,3.0,East,0.42,0.215,Nurse,Mainstream
SEG801935,65,386793.0,15743.0,2,2.8,South,0.61,0.14,Doctor,Mainstream
SEG801936,23,,8443.0,4,2.1,West,0.59,0.255,Teacher,Budget
SEG801937,26,184071.0,8697.0,4,3.5,North,0.0,0.215,Security Guard,Budget
SEG801938,72,401919.0,11741.0,2,1.5,North,0.53,0.113,Carpenter,Mainstream
SEG801939,47,552414.0,12838.0,4,1.3,Central,0.6,0.14,Driver,Mainstream
SEG801940,71,496658.0,5037.0,2,2.2,South,0.54,0.11,Chef,Mainstream
SEG801941,24,354731.0,12070.0,4,0.5,Central,0.95,0.234,Security Guard,Mainstream
SEG801942,66,1204602.0,53878.0,1,4.1,West,0.94,0.168,Salesperson,HighNetWorth
SEG801943,26,204429.0,9265.0,5,4.3,South,0.09,0.131,Tailor,Budget
SEG801944,53,144639.0,1585.0,5,2.8,Central,0.49,0.111,Carpenter,Budget
SEG801945,41,110075.0,4162.0,2,1.7,East,0.17,0.101,Teacher,Budget
SEG801946,37,155954.0,2946.0,4,13.0,West,0.36,0.438,Accountant,Budget
SEG801947,65,756905.0,21200.0,1,0.8,East,0.17,0.314,Software Developer,Affluent
SEG801948,66,347253.0,20119.0,2,2.3,North,0.21,0.185,Security Guard,Mainstream
SEG801949,38,354754.0,4735.0,5,4.5,South,0.54,0.477,Carpenter,Budget
SEG801950,72,406561.0,13771.0,6,0.7,East,0.68,0.22,Mechanic,Mainstream
SEG801951,33,273368.0,15511.0,6,1.1,Central,0.33,0.634,Teacher,Mainstream
SEG801952,25,263028.0,13759.0,5,2.9,Central,0.16,0.156,Accountant,Budget
SEG801953,62,631689.0,30932.0,3,0.7,North,0.86,0.201,Mechanic,Affluent
SEG801954,46,358737.0,9341.0,2,3.1,West,0.55,0.296,Teacher,Budget
SEG801955,56,200993.0,11149.0,4,2.8,East,0.76,0.296,Civil Servant,Budget
SEG801956,35,325366.0,5182.0,6,3.8,South,0.38,0.017,Security Guard,Budget
SEG801957,70,724041.0,23432.0,6,3.5,East,,0.104,Carpenter,Affluent
SEG801958,73,461393.0,9418.0,4,2.8,East,0.41,0.248,Engineer,Mainstream
SEG801959,74,1034778.0,59019.0,1,2.3,North,0.06,0.262,Security Guard,HighNetWorth
SEG801960,33,604774.0,26571.0,2,5.9,Central,0.41,0.049,Driver,Affluent
SEG801961,53,392745.0,16255.0,3,1.7,West,0.41,0.268,Accountant,Mainstream
SEG801962,72,535298.0,11140.0,3,14.5,West,0.55,0.231,Accountant,Mainstream
SEG801963,30,307394.0,15320.0,1,16.5,West,0.69,0.136,Driver,Mainstream
SEG801964,45,488742.0,18381.0,3,7.8,Central,0.35,0.136,Mechanic,Mainstream
SEG801965,53,566224.0,23389.0,5,6.1,North,0.72,0.231,Driver,Affluent
SEG801966,45,275311.0,9806.0,5,2.7,South,0.56,0.164,Security Guard,Budget
SEG801967,54,477193.0,19528.0,6,0.6,East,0.34,0.087,Electrician,Mainstream
SEG801968,75,1095130.0,15468.0,5,13.6,Central,0.09,0.459,Pharmacist,Affluent
SEG801969,62,474473.0,7687.0,5,5.9,East,0.74,0.103,Accountant,Mainstream
SEG801970,60,313490.0,5383.0,2,5.0,North,0.52,0.135,Farmer,Budget
SEG801971,54,1391108.0,54123.0,1,11.5,South,0.89,0.238,Doctor,HighNetWorth
SEG801972,24,414926.0,7964.0,2,3.9,North,0.52,0.092,Plumber,Mainstream
SEG801973,44,1866893.0,20898.0,5,6.5,East,0.63,0.153,Shop Owner,HighNetWorth
SEG801974,50,560226.0,5838.0,6,5.1,East,0.95,0.189,Mechanic,Mainstream
SEG801975,44,469560.0,17155.0,3,20.0,Central,0.13,0.085,Accountant,Mainstream
SEG801976,51,605075.0,15623.0,1,0.1,South,0.89,0.114,Pharmacist,Mainstream
SEG801977,32,1269050.0,21497.0,6,4.3,Central,0.77,0.055,Teacher,Affluent
SEG801978,57,156423.0,3077.0,5,0.6,South,0.41,0.094,Welder,Budget
SEG801979,59,80512.0,967.0,3,0.6,East,0.45,0.358,Welder,Budget
SEG801980,69,139504.0,3171.0,3,3.5,North,0.51,0.301,Shop Owner,Budget
SEG801981,72,268214.0,7991.0,1,5.0,East,0.39,0.134,Banker,Budget
SEG801982,37,399919.0,23777.0,2,3.9,South,0.68,0.392,Salesperson,Mainstream
SEG801983,45,623079.0,16805.0,6,1.6,West,0.2,0.185,Driver,Mainstream
SEG801984,48,227921.0,6536.0,5,8.8,South,0.43,0.475,Carpenter,Budget
SEG801985,25,400177.0,12462.0,4,0.2,West,0.05,0.312,Mechanic,Mainstream
SEG801986,50,527388.0,29788.0,6,12.0,South,0.51,0.139,Carpenter,Affluent
SEG801987,54,369713.0,20890.0,1,7.8,South,0.95,0.266,Farmer,Mainstream
SEG801988,30,385043.0,10092.0,3,0.1,Central,0.51,0.168,Plumber,Mainstream
SEG801989,24,359844.0,15449.0,5,4.9,North,0.72,0.285,Doctor,Mainstream
SEG801990,76,2707966.0,74107.0,1,17.9,Central,0.81,0.377,Nurse,HighNetWorth
SEG801991,37,360399.0,20453.0,4,0.1,Central,0.44,0.266,Teacher,Mainstream
SEG801992,60,2315152.0,92202.0,2,3.9,South,0.01,0.229,Pharmacist,HighNetWorth
SEG801993,72,904720.0,18690.0,1,20.6,East,0.67,0.126,Tailor,Affluent
SEG801994,51,661060.0,9073.0,3,2.0,South,0.84,0.16,Nurse,Mainstream
SEG801995,27,,5060.0,2,0.4,North,0.95,0.143,Carpenter,Budget
SEG801996,73,680191.0,28042.0,2,21.6,North,0.97,0.339,Shop Owner,Affluent
SEG801997,78,166340.0,5847.0,5,0.6,West,0.67,0.096,Teacher,Budget
SEG801998,73,286201.0,10198.0,3,3.4,South,0.9,0.275,Nurse,Budget
SEG801999,21,205949.0,7009.0,2,6.0,East,0.02,0.172,Banker,Budget
SEG802000,61,1120810.0,14758.0,5,0.4,North,0.51,0.198,Security Guard,Affluent
SEG802001,23,1035254.0,50943.0,2,7.6,Central,0.25,0.193,Engineer,HighNetWorth
SEG802002,56,527588.0,15798.0,4,3.1,East,0.08,0.31,Salesperson,Mainstream
SEG802003,69,285895.0,8044.0,4,6.1,Central,0.49,0.047,Welder,Budget
SEG802004,54,190018.0,6138.0,3,7.4,North,0.77,0.162,Mechanic,Budget
SEG802005,30,862919.0,10964.0,4,3.8,East,0.71,0.094,Shop Owner,Mainstream
SEG802006,51,384886.0,21326.0,2,6.1,South,0.64,0.253,Civil Servant,Mainstream
SEG802007,33,605609.0,18754.0,3,0.8,West,0.78,0.205,Accountant,Mainstream
SEG802008,58,487815.0,26009.0,6,9.3,Central,0.33,0.508,Banker,Mainstream
SEG802009,68,264725.0,6332.0,5,10.4,West,0.97,0.537,Farmer,Budget
SEG802010,69,329553.0,10175.0,4,26.0,East,0.12,0.038,Mechanic,Mainstream
SEG802011,68,1214569.0,43217.0,3,7.4,Central,0.35,0.11,Carpenter,HighNetWorth
SEG802012,64,171651.0,7411.0,3,0.5,Central,0.12,0.132,Driver,Budget
SEG802013,60,147603.0,2648.0,4,1.9,Central,,0.561,Doctor,Budget
SEG802014,60,315551.0,17411.0,1,1.7,Central,0.45,0.318,Carpenter,Mainstream
SEG802015,29,746713.0,42688.0,6,12.3,West,0.2,0.129,Lawyer,Affluent
SEG802016,62,383041.0,6429.0,3,1.8,West,0.85,0.176,Banker,Budget
SEG802017,43,706826.0,19483.0,6,0.4,South,,0.027,Civil Servant,Affluent
SEG802018,24,651567.0,18513.0,1,1.3,West,0.94,0.136,Plumber,Mainstream
SEG802019,54,272297.0,5067.0,5,0.3,South,0.47,0.324,Driver,Budget
SEG802020,61,212446.0,2195.0,6,2.5,Central,0.5,0.282,Shop Owner,Budget
SEG802021,51,290802.0,14177.0,4,2.0,East,0.25,0.269,Mechanic,Mainstream
SEG802022,29,2126114.0,48508.0,5,5.1,Central,0.92,0.128,Accountant,HighNetWorth
SEG802023,33,922613.0,30820.0,3,10.0,East,,0.43,Farmer,Affluent
SEG802024,58,241979.0,9352.0,2,12.0,Central,0.28,0.193,Salesperson,Budget
SEG802025,62,583469.0,31075.0,4,3.2,East,0.89,0.32,Accountant,Affluent
SEG802026,24,936169.0,54757.0,2,0.6,West,0.18,0.121,Plumber,HighNetWorth
SEG802027,44,247187.0,13805.0,6,7.6,West,0.11,0.116,Architect,Budget
SEG802028,31,994715.0,43899.0,2,7.9,West,0.43,0.164,Salesperson,HighNetWorth
SEG802029,40,600209.0,29462.0,4,1.1,North,0.09,0.074,Doctor,Affluent
SEG802030,54,734292.0,33016.0,4,6.7,South,0.9,0.264,Driver,Affluent
SEG802031,77,634287.0,29347.0,4,4.9,South,0.49,0.249,Teacher,Affluent
SEG802032,64,527450.0,8898.0,1,16.2,Central,0.13,0.439,Plumber,Mainstream
SEG802033,27,501689.0,14181.0,5,2.0,South,0.12,0.095,Farmer,Mainstream
SEG802034,31,807137.0,22960.0,5,5.7,Central,0.88,0.15,Salesperson,Affluent
SEG802035,40,1487940.0,41814.0,6,0.4,North,0.72,0.271,Chef,HighNetWorth
SEG802036,69,280968.0,16217.0,3,8.1,North,0.14,0.096,Lawyer,Mainstream
SEG802037,72,236204.0,11036.0,2,12.1,North,0.01,0.141,Engineer,Budget
SEG802038,33,1256015.0,66739.0,5,4.7,East,0.24,0.272,Electrician,HighNetWorth
SEG802039,63,696774.0,19778.0,6,9.1,North,0.13,0.211,Welder,Affluent
SEG802040,55,396269.0,16067.0,2,1.4,North,0.66,0.377,Electrician,Mainstream
SEG802041,62,621038.0,15651.0,1,1.8,Central,0.8,0.034,Plumber,Mainstream
SEG802042,35,520901.0,10001.0,6,2.5,West,0.21,0.109,Security Guard,Mainstream
SEG802043,75,217297.0,8942.0,5,10.6,North,0.51,0.214,Electrician,Budget
SEG802044,70,611257.0,6519.0,1,13.2,Central,0.51,0.154,Accountant,Mainstream
SEG802045,40,306766.0,13166.0,6,6.2,West,0.19,0.03,Civil Servant,Mainstream
SEG802046,25,288906.0,4598.0,6,15.8,North,0.31,0.217,Software Developer,Budget
SEG802047,43,2116614.0,80431.0,1,14.3,North,0.13,0.115,Engineer,HighNetWorth
SEG802048,28,725527.0,26094.0,1,15.1,South,0.28,0.153,Doctor,Affluent
SEG802049,34,555351.0,21605.0,6,17.7,South,,0.371,Nurse,Mainstream
SEG802050,74,,5316.0,2,9.4,North,0.84,0.049,Carpenter,Budget
SEG802051,38,310467.0,14257.0,1,9.3,Central,0.99,0.057,Software Developer,Mainstream
SEG802052,50,952302.0,48596.0,3,2.6,South,0.28,0.327,Salesperson,HighNetWorth
SEG802053,63,211333.0,6222.0,2,31.1,Central,0.66,0.039,Welder,Budget
SEG802054,42,702171.0,22689.0,2,12.3,West,0.35,0.192,Electrician,Affluent
SEG802055,71,342367.0,6473.0,4,6.1,North,0.48,0.402,Electrician,Budget
SEG802056,32,1255236.0,53310.0,4,17.0,West,0.02,0.251,Pharmacist,HighNetWorth
SEG802057,73,593090.0,19389.0,4,3.7,East,0.24,0.148,Mechanic,Mainstream
SEG802058,77,1781421.0,49665.0,5,0.1,East,0.8,0.2,Civil Servant,HighNetWorth
SEG802059,63,102221.0,4767.0,1,13.2,West,0.21,0.315,Teacher,Budget
SEG802060,22,885418.0,47379.0,5,0.6,Central,0.02,0.067,Electrician,Affluent
SEG802061,32,397607.0,19615.0,6,1.3,West,0.18,0.147,Lawyer,Mainstream
SEG802062,75,,11511.0,5,0.2,North,0.87,0.377,Software Developer,Mainstream
SEG802063,21,1571639.0,79162.0,1,0.1,East,0.92,0.031,Accountant,HighNetWorth
SEG802064,48,310665.0,13677.0,6,5.0,North,0.82,0.174,Engineer,Mainstream
SEG802065,41,598725.0,21049.0,3,3.1,North,0.33,0.227,Salesperson,Mainstream
SEG802066,62,593805.0,35092.0,1,3.8,South,0.03,0.13,Plumber,Affluent
SEG802067,36,86987.0,1535.0,4,4.1,South,0.5,0.455,Driver,Budget
SEG802068,35,412072.0,5011.0,4,1.2,Central,0.28,0.039,Pharmacist,Budget
SEG802069,54,1258073.0,43355.0,6,9.1,East,0.42,0.218,Shop Owner,HighNetWorth
SEG802070,72,915467.0,53892.0,1,11.7,Central,0.5,0.088,Lawyer,HighNetWorth
SEG802071,50,503570.0,22107.0,6,0.1,Central,0.43,0.17,Doctor,Mainstream
SEG802072,52,,48592.0,3,4.3,South,0.89,0.185,Mechanic,HighNetWorth
SEG802073,60,108547.0,3459.0,6,0.5,West,0.86,0.16,Welder,Budget
SEG802074,50,253670.0,3378.0,2,8.3,East,0.34,0.19,Carpenter,Budget
SEG802075,52,478441.0,12124.0,1,7.1,South,0.35,0.239,Plumber,Mainstream
SEG802076,24,341746.0,4091.0,3,7.8,East,0.66,0.439,Mechanic,Budget
SEG802077,78,331313.0,8007.0,3,3.2,East,0.14,0.121,Salesperson,Budget
SEG802078,43,355140.0,9976.0,2,1.1,North,0.34,0.21,Farmer,Budget
SEG802079,41,720070.0,36585.0,2,1.2,South,0.62,0.299,Lawyer,Affluent
SEG802080,75,680824.0,25208.0,2,0.5,North,,0.055,Carpenter,Affluent
SEG802081,60,583881.0,15187.0,5,0.5,South,0.62,0.412,Tailor,Mainstream
SEG802082,43,369800.0,7984.0,5,0.2,East,0.92,0.073,Salesperson,Budget
SEG802083,43,1352947.0,34739.0,3,11.9,South,0.71,0.413,Pharmacist,HighNetWorth
SEG802084,73,275807.0,6379.0,2,3.3,West,0.18,0.308,Welder,Budget
SEG802085,42,1610123.0,34827.0,4,10.6,South,0.94,0.177,Driver,HighNetWorth
SEG802086,27,1545220.0,19486.0,6,3.9,North,0.84,0.108,Salesperson,HighNetWorth
SEG802087,58,332205.0,13269.0,5,0.3,South,0.6,0.091,Carpenter,Mainstream
SEG802088,76,226626.0,4812.0,5,13.1,West,0.59,0.19,Doctor,Budget
SEG802089,22,470314.0,8862.0,6,1.7,East,0.99,0.031,Nurse,Mainstream
SEG802090,39,167937.0,6552.0,3,2.0,East,0.95,0.36,Software Developer,Budget
SEG802091,37,606720.0,14394.0,3,0.1,West,0.2,0.047,Nurse,Mainstream
SEG802092,51,480306.0,8355.0,2,2.2,North,0.87,0.284,Architect,Mainstream
SEG802093,31,511237.0,25128.0,6,16.4,South,0.12,0.141,Pharmacist,Mainstream
SEG802094,47,646338.0,8833.0,2,0.9,North,0.36,0.317,Police Officer,Mainstream
SEG802095,65,251057.0,11280.0,5,13.3,South,0.59,0.29,Mechanic,Budget
SEG802096,69,246644.0,10337.0,4,8.0,North,0.36,0.145,Software Developer,Budget
SEG802097,23,168472.0,2089.0,2,4.6,South,0.45,0.32,Driver,Budget
SEG802098,74,622763.0,35278.0,6,3.4,North,0.92,0.226,Architect,Affluent
SEG802099,76,102499.0,4190.0,5,9.2,East,0.39,0.111,Pharmacist,Budget
SEG802100,64,248457.0,3934.0,6,5.1,East,0.13,0.021,Police Officer,Budget
SEG802101,78,453518.0,26541.0,2,4.2,South,0.22,0.168,Banker,Mainstream
SEG802102,50,309696.0,6937.0,2,4.9,Central,0.77,0.389,Driver,Budget
SEG802103,64,1596441.0,23937.0,6,5.2,Central,0.14,0.325,Chef,HighNetWorth
SEG802104,24,119864.0,4451.0,2,0.3,East,0.37,0.118,Shop Owner,Budget
SEG802105,53,151999.0,2002.0,1,2.1,East,0.26,0.038,Electrician,Budget
SEG802106,30,286472.0,16849.0,5,17.1,South,0.23,0.458,Software Developer,Mainstream
SEG802107,78,306177.0,13914.0,5,3.8,East,0.91,0.121,Accountant,Mainstream
SEG802108,62,669319.0,15988.0,5,4.4,Central,0.26,0.388,Civil Servant,Mainstream
SEG802109,31,707644.0,38685.0,2,27.8,Central,0.86,0.114,Civil Servant,Affluent
SEG802110,70,1632089.0,97106.0,3,9.3,South,0.88,0.205,Shop Owner,HighNetWorth
SEG802111,71,573941.0,6406.0,2,8.1,North,0.15,0.158,Security Guard,Mainstream
SEG802112,44,173341.0,2534.0,3,2.8,East,0.9,0.15,Mechanic,Budget
SEG802113,37,152679.0,8084.0,1,11.2,Central,0.93,0.212,Accountant,Budget
SEG802114,30,1179450.0,23329.0,2,11.7,North,0.14,0.112,Lawyer,Affluent
SEG802115,55,959500.0,39211.0,1,19.5,Central,0.28,0.135,Chef,Affluent
SEG802116,59,270093.0,7218.0,1,6.9,East,0.05,0.166,Police Officer,Budget
SEG802117,52,210946.0,10577.0,4,0.7,West,0.29,0.22,Plumber,Budget
SEG802118,79,340737.0,10340.0,6,10.2,Central,0.12,0.181,Mechanic,Mainstream
SEG802119,55,81762.0,2565.0,3,3.7,Central,0.27,0.169,Engineer,Budget
SEG802120,64,934621.0,43803.0,1,2.9,West,0.49,0.396,Civil Servant,Affluent
SEG802121,45,712757.0,40823.0,1,5.7,North,0.74,0.245,Police Officer,Affluent
SEG802122,55,462401.0,27737.0,4,4.9,Central,0.15,0.284,Police Officer,Mainstream
SEG802123,73,136987.0,2165.0,6,0.8,East,0.69,0.246,Security Guard,Budget
SEG802124,26,489109.0,21094.0,3,16.7,West,0.3,0.479,Salesperson,Mainstream
SEG802125,24,2067321.0,84331.0,3,11.3,North,0.12,0.086,Plumber,HighNetWorth
SEG802126,29,96059.0,3987.0,4,1.5,Central,0.37,0.151,Chef,Budget
SEG802127,31,518941.0,22487.0,2,13.3,Central,0.27,0.074,Carpenter,Mainstream
SEG802128,41,137843.0,2776.0,2,3.2,East,1.0,0.321,Tailor,Budget
SEG802129,40,159767.0,7275.0,1,19.2,North,0.13,0.042,Pharmacist,Budget
SEG802130,30,874230.0,30502.0,3,0.1,East,0.32,0.145,Architect,Affluent
SEG802131,33,272865.0,6594.0,4,6.5,South,0.99,0.222,Architect,Budget
SEG802132,63,277986.0,15316.0,1,0.5,West,0.29,0.231,Carpenter,Budget
SEG802133,43,1074141.0,30146.0,1,0.6,North,0.07,0.097,Plumber,Affluent
SEG802134,40,464439.0,12703.0,2,5.5,West,0.57,0.131,Lawyer,Mainstream
SEG802135,66,193578.0,5140.0,1,1.0,North,0.34,0.118,Security Guard,Budget
SEG802136,68,321984.0,15678.0,5,7.4,South,0.59,0.066,Salesperson,Mainstream
SEG802137,65,,13251.0,2,9.2,East,0.53,0.023,Architect,Mainstream
SEG802138,46,643610.0,33928.0,6,2.5,Central,0.02,0.084,Nurse,Affluent
SEG802139,35,265100.0,11454.0,1,11.7,Central,0.28,0.214,Nurse,Mainstream
SEG802140,47,,10352.0,2,2.4,East,0.84,0.03,Doctor,Mainstream
SEG802141,70,367835.0,6573.0,1,7.0,North,0.11,0.232,Security Guard,Budget
SEG802142,47,675664.0,27250.0,5,2.4,East,0.03,0.222,Mechanic,Affluent
SEG802143,48,493850.0,20517.0,1,4.0,North,0.23,0.105,Shop Owner,Mainstream
SEG802144,31,221619.0,8573.0,5,7.4,North,0.43,0.154,Doctor,Budget
SEG802145,24,494582.0,23152.0,3,7.6,Central,0.39,0.114,Salesperson,Mainstream
SEG802146,28,642657.0,29800.0,3,20.9,East,0.68,0.095,Farmer,Affluent
SEG802147,58,3540042.0,196567.0,4,10.5,North,0.11,0.069,Plumber,HighNetWorth
SEG802148,35,671455.0,21553.0,6,7.7,West,0.07,0.513,Accountant,Affluent
SEG802149,66,246066.0,10396.0,3,13.1,South,0.18,0.086,Electrician,Budget
SEG802150,71,170253.0,9159.0,5,0.8,East,0.57,0.035,Architect,Budget
SEG802151,43,452452.0,23605.0,5,6.7,West,,0.019,Tailor,Mainstream
SEG802152,59,1200974.0,42840.0,6,1.2,Central,0.03,0.201,Driver,HighNetWorth
SEG802153,41,822272.0,21989.0,5,11.4,North,0.34,0.129,Carpenter,Affluent
SEG802154,23,372811.0,5298.0,4,2.4,Central,1.0,0.291,Welder,Budget
SEG802155,26,130900.0,6356.0,2,9.5,South,0.04,0.059,Nurse,Budget
SEG802156,54,749563.0,39100.0,3,3.9,East,0.86,0.133,Farmer,Affluent
SEG802157,39,347957.0,7954.0,3,5.4,East,0.19,0.013,Teacher,Budget
SEG802158,31,674565.0,10076.0,3,2.0,North,0.11,0.257,Architect,Mainstream
SEG802159,77,573368.0,24129.0,6,12.7,Central,0.33,0.167,Chef,Affluent
SEG802160,53,299694.0,5975.0,1,16.0,Central,0.16,0.211,Engineer,Budget
SEG802161,21,,12618.0,4,0.3,Central,0.27,0.123,Pharmacist,Mainstream
SEG802162,79,500220.0,11789.0,4,1.7,North,0.53,0.243,Architect,Mainstream
SEG802163,37,109816.0,4002.0,4,0.4,South,0.81,0.034,Tailor,Budget
SEG802164,29,872007.0,33651.0,6,12.0,South,0.19,0.012,Carpenter,Affluent
SEG802165,75,274265.0,16131.0,2,1.0,South,,0.208,Police Officer,Mainstream
SEG802166,27,176483.0,10012.0,5,4.4,Central,0.09,0.192,Salesperson,Budget
SEG802167,25,515714.0,23333.0,6,4.8,West,0.94,0.125,Doctor,Mainstream
SEG802168,30,354837.0,17310.0,1,12.0,West,0.42,0.17,Carpenter,Mainstream
SEG802169,22,688138.0,15737.0,5,1.3,South,0.25,0.298,Civil Servant,Mainstream
SEG802170,45,286652.0,11843.0,6,3.2,East,0.13,0.131,Chef,Mainstream
SEG802171,68,508723.0,23192.0,6,18.4,Central,0.06,0.224,Carpenter,Mainstream
SEG802172,57,462760.0,12900.0,6,8.8,South,0.88,0.168,Welder,Mainstream
SEG802173,64,297693.0,7787.0,6,3.8,West,0.06,0.374,Salesperson,Budget
SEG802174,62,603674.0,24132.0,5,19.2,East,0.12,0.109,Civil Servant,Affluent
SEG802175,30,677538.0,11909.0,3,4.0,South,0.15,0.024,Banker,Mainstream
SEG802176,67,561574.0,13200.0,6,3.9,South,0.41,0.215,Software Developer,Mainstream
SEG802177,38,1544081.0,64121.0,5,4.5,East,0.44,0.209,Police Officer,HighNetWorth
SEG802178,64,853551.0,26735.0,6,2.6,North,0.62,0.41,Salesperson,Affluent
SEG802179,31,1457057.0,32230.0,1,4.2,West,0.46,0.268,Plumber,HighNetWorth
SEG802180,43,345268.0,9567.0,1,11.6,South,0.63,0.255,Welder,Budget
SEG802181,59,270130.0,8006.0,2,1.7,North,0.93,0.089,Tailor,Budget
SEG802182,75,643836.0,31504.0,2,1.8,East,0.23,0.353,Plumber,Affluent
SEG802183,54,124568.0,6175.0,3,12.6,East,0.32,0.215,Pharmacist,Budget
SEG802184,77,109517.0,5540.0,3,7.2,West,0.55,0.222,Teacher,Budget
SEG802185,72,765729.0,36256.0,1,7.5,North,0.14,0.331,Pharmacist,Affluent
SEG802186,54,400779.0,23788.0,1,3.6,Central,0.31,0.089,Nurse,Mainstream
SEG802187,43,245868.0,5334.0,4,15.0,West,0.35,0.13,Electrician,Budget
SEG802188,54,389027.0,21038.0,6,9.5,North,0.74,0.315,Tailor,Mainstream
SEG802189,57,2120496.0,115351.0,1,5.0,West,0.08,0.236,Farmer,HighNetWorth
SEG802190,73,478704.0,21843.0,1,9.4,North,0.0,0.121,Shop Owner,Mainstream
SEG802191,76,274219.0,3945.0,1,3.5,East,0.63,0.231,Software Developer,Budget
SEG802192,76,133352.0,2987.0,6,1.6,East,0.99,0.491,Accountant,Budget
SEG802193,60,219753.0,8944.0,6,7.8,North,0.13,0.043,Electrician,Budget
SEG802194,32,719609.0,40287.0,2,5.9,North,0.25,0.272,Farmer,Affluent
SEG802195,75,272371.0,11789.0,5,4.2,South,0.98,0.4,Banker,Mainstream
SEG802196,63,412334.0,13199.0,4,3.5,Central,0.79,0.076,Chef,Mainstream
SEG802197,35,457947.0,8374.0,1,9.5,West,0.84,0.264,Tailor,Mainstream
SEG802198,52,312115.0,5427.0,6,5.9,West,0.37,0.32,Security Guard,Budget
SEG802199,56,293623.0,9617.0,5,0.7,East,0.5,0.342,Farmer,Budget
SEG802200,28,174172.0,9497.0,4,4.2,South,0.54,0.16,Farmer,Budget
SEG802201,73,647105.0,10765.0,5,10.2,West,0.61,0.221,Driver,Mainstream
SEG802202,44,534956.0,25412.0,4,9.1,North,0.33,0.219,Salesperson,Mainstream
SEG802203,32,475821.0,27558.0,2,2.7,West,0.33,0.071,Nurse,Mainstream
SEG802204,22,460341.0,23237.0,2,13.7,South,0.7,0.254,Software Developer,Mainstream
SEG802205,50,276975.0,9015.0,3,3.8,Central,0.27,0.086,Nurse,Budget
SEG802206,50,626655.0,22426.0,3,1.4,West,0.43,0.174,Lawyer,Mainstream
SEG802207,38,1543133.0,56691.0,6,4.4,East,0.25,0.049,Software Developer,HighNetWorth
SEG802208,72,213251.0,11820.0,2,0.5,Central,0.28,0.336,Architect,Budget
SEG802209,50,630209.0,24006.0,1,1.6,Central,0.45,0.092,Engineer,Affluent
SEG802210,51,1063470.0,46055.0,5,0.2,East,0.83,0.226,Security Guard,HighNetWorth
SEG802211,71,148702.0,4733.0,2,16.9,Central,0.31,0.25,Tailor,Budget
SEG802212,37,286400.0,13849.0,2,1.3,Central,0.47,0.239,Salesperson,Mainstream
SEG802213,37,538164.0,8449.0,3,5.3,East,0.33,0.408,Salesperson,Mainstream
SEG802214,28,255648.0,14496.0,2,1.1,East,0.54,0.28,Tailor,Budget
SEG802215,30,460775.0,6294.0,6,2.5,Central,0.7,0.303,Police Officer,Budget
SEG802216,36,91857.0,3908.0,2,4.3,West,0.43,0.179,Driver,Budget
SEG802217,37,200453.0,3094.0,6,8.2,East,0.69,0.211,Nurse,Budget
SEG802218,52,571392.0,8637.0,1,20.3,North,0.42,0.268,Tailor,Mainstream
SEG802219,60,500927.0,29808.0,3,6.5,West,,0.043,Police Officer,Affluent
SEG802220,59,404012.0,17073.0,6,0.1,West,0.76,0.076,Teacher,Mainstream
SEG802221,53,848043.0,47797.0,2,1.6,North,,0.091,Architect,Affluent
SEG802222,49,480239.0,14377.0,5,15.4,North,0.79,0.243,Architect,Mainstream
SEG802223,66,641000.0,17088.0,1,5.3,South,0.08,0.099,Accountant,Mainstream
SEG802224,70,460010.0,11782.0,1,11.5,Central,0.64,0.32,Security Guard,Mainstream
SEG802225,61,1491541.0,21645.0,6,12.7,Central,0.48,0.374,Banker,HighNetWorth
SEG802226,62,688454.0,10520.0,1,0.2,East,0.54,0.348,Welder,Mainstream
SEG802227,46,272820.0,10602.0,5,1.8,West,0.25,0.054,Pharmacist,Budget
SEG802228,38,490011.0,21961.0,6,3.5,West,0.93,0.325,Engineer,Mainstream
SEG802229,79,449233.0,18282.0,1,5.3,South,0.3,0.17,Police Officer,Mainstream
SEG802230,65,1012967.0,10397.0,3,1.1,Central,0.93,0.019,Shop Owner,Affluent
SEG802231,51,209026.0,7894.0,1,0.5,South,0.39,0.099,Driver,Budget
SEG802232,65,425341.0,23671.0,1,1.9,North,0.79,0.099,Chef,Mainstream
SEG802233,76,193953.0,10851.0,4,0.3,South,0.69,0.195,Doctor,Budget
