claim_id,claim_amount,incident_type,region,policy_age_months,claimant_age,injuries,vehicle_damage_score,num_parties,severity
SEV902507,18423.0,Weather,Central,26,69,0,5.1,3,Moderate
SEV902508,35602.0,Accident,North,68,62,1,1.0,3,Moderate
SEV902509,42801.0,Accident,East,80,52,0,3.4,2,Moderate
SEV902510,30939.0,Accident,East,18,18,0,5.6,2,Minor
SEV902511,13187.0,Accident,North,45,75,1,9.6,1,Severe
SEV902512,11171.0,Theft,North,217,73,0,2.8,2,Minor
SEV902513,17736.0,Accident,South,171,27,1,6.9,1,Moderate
SEV902514,20035.0,Weather,South,144,25,0,9.9,2,Moderate
SEV902515,12985.0,Weather,South,1,71,0,6.6,2,Moderate
SEV902516,46048.0,Weather,West,227,28,0,7.2,1,Moderate
SEV902517,38269.0,Accident,East,177,27,0,2.3,2,Minor
SEV902518,24161.0,Fire,Central,190,53,0,4.8,3,Moderate
SEV902519,26137.0,Weather,South,81,48,0,5.9,2,Moderate
SEV902520,29353.0,Weather,Central,190,44,0,2.5,3,Moderate
SEV902521,5682.0,Weather,North,99,57,0,0.1,3,Minor
SEV902522,38717.0,Weather,South,47,71,0,0.5,1,Minor
SEV902523,28414.0,Weather,North,56,54,0,0.7,4,Minor
SEV902524,,Weather,North,68,77,0,7.6,4,Severe
SEV902525,3585.0,Accident,East,132,59,0,0.0,2,Minor
SEV902526,77958.0,Accident,South,171,32,1,3.8,4,Severe
SEV902527,64346.0,Accident,South,123,49,1,8.0,1,Severe
SEV902528,,Theft,East,141,57,0,2.2,4,Minor
SEV902529,,Theft,North,126,76,0,3.4,4,Minor
SEV902530,19259.0,Accident,East,138,75,1,0.2,3,Minor
SEV902531,16418.0,Fire,South,188,48,1,0.6,3,Minor
SEV902532,55449.0,Weather,West,116,35,0,8.5,3,Severe
SEV902533,19178.0,Accident,Central,177,63,1,1.6,4,Minor
SEV902534,85458.0,Liability,East,123,43,0,5.4,3,Moderate
SEV902535,26340.0,Weather,East,137,57,1,4.4,4,Moderate
SEV902536,29331.0,Accident,Central,139,30,1,7.0,1,Minor
SEV902537,6550.0,Liability,Central,107,68,2,8.4,3,Severe
SEV902538,92006.0,Accident,West,51,28,0,0.2,4,Minor
SEV902539,22849.0,Theft,West,148,52,0,4.8,3,Severe
SEV902540,29467.0,Theft,East,192,19,0,6.0,3,Severe
SEV902541,7144.0,Accident,West,221,28,1,3.7,1,Moderate
SEV902542,39239.0,Liability,East,32,23,0,7.9,2,Minor
SEV902543,94292.0,Theft,West,48,36,0,2.7,3,Minor
SEV902544,,Fire,West,69,26,0,4.7,2,Minor
SEV902545,39753.0,Theft,East,158,69,0,5.4,2,Severe
SEV902546,29275.0,Weather,East,160,73,0,6.2,2,Moderate
SEV902547,24865.0,Accident,North,99,51,0,1.7,4,Minor
SEV902548,6330.0,Liability,West,32,77,0,6.4,4,Minor
SEV902549,35456.0,Accident,Central,166,35,0,1.7,4,Minor
SEV902550,29048.0,Accident,West,28,30,0,7.2,1,Moderate
SEV902551,27233.0,Fire,South,212,43,0,4.4,2,Minor
SEV902552,15217.0,Fire,East,56,77,0,9.9,2,Moderate
SEV902553,16467.0,Accident,North,119,51,1,1.6,2,Minor
SEV902554,71148.0,Fire,Central,2,49,0,3.5,2,Minor
SEV902555,59575.0,Weather,South,230,31,1,7.6,3,Severe
SEV902556,59195.0,Theft,East,10,47,0,5.8,4,Minor
SEV902557,3288.0,Accident,West,29,22,0,1.6,4,Minor
SEV902558,8850.0,Fire,East,123,67,0,2.1,1,Minor
SEV902559,77801.0,Accident,North,29,68,1,6.8,4,Moderate
SEV902560,15032.0,Accident,East,222,42,0,7.3,1,Minor
SEV902561,24599.0,Accident,West,188,47,0,3.1,2,Minor
SEV902562,20596.0,Liability,East,134,53,0,4.0,4,Minor
SEV902563,44246.0,Weather,West,25,25,1,4.1,4,Moderate
SEV902564,54234.0,Weather,Central,188,41,0,0.6,3,Minor
SEV902565,30737.0,Liability,North,116,18,0,4.2,4,Minor
SEV902566,10673.0,Liability,South,189,18,0,1.0,1,Minor
SEV902567,32738.0,Accident,North,152,59,1,7.8,1,Severe
SEV902568,2697.0,Accident,East,110,35,0,9.2,3,Minor
SEV902569,26709.0,Accident,Central,128,67,1,6.4,1,Severe
SEV902570,19666.0,Accident,East,9,43,0,2.2,4,Minor
SEV902571,6572.0,Weather,West,167,30,1,5.1,4,Moderate
SEV902572,16009.0,Liability,Central,86,60,1,0.3,4,Moderate
SEV902573,5346.0,Accident,North,66,72,0,2.5,1,Minor
SEV902574,18618.0,Weather,West,216,56,0,5.6,3,Minor
SEV902575,3625.0,Accident,East,12,77,0,5.1,1,Minor
SEV902576,18961.0,Weather,Central,87,32,0,6.3,2,Minor
SEV902577,11737.0,Accident,East,177,18,0,6.7,1,Minor
SEV902578,8938.0,Accident,South,22,70,0,3.0,4,Minor
SEV902579,,Liability,North,49,31,0,1.4,2,Minor
SEV902580,5444.0,Liability,East,98,49,0,9.4,3,Minor
SEV902581,71882.0,Fire,Central,229,43,0,8.0,1,Severe
SEV902582,128223.0,Accident,South,92,47,1,1.3,1,Moderate
SEV902583,22573.0,Theft,South,84,26,0,4.1,4,Minor
SEV902584,6198.0,Fire,West,116,44,0,7.4,3,Moderate
SEV902585,11520.0,Fire,South,108,47,0,1.1,4,Minor
SEV902586,6180.0,Weather,North,67,34,0,6.9,4,Minor
SEV902587,61754.0,Theft,East,135,61,0,2.5,1,Moderate
SEV902588,3033.0,Liability,North,132,30,1,8.7,1,Moderate
SEV902589,19422.0,Liability,North,113,63,1,2.6,4,Moderate
SEV902590,40377.0,Accident,West,101,20,0,1.7,2,Minor
SEV902591,4047.0,Fire,West,175,73,1,5.7,3,Moderate
SEV902592,42607.0,Accident,West,67,41,0,1.5,2,Minor
SEV902593,8152.0,Theft,Central,197,20,0,8.1,4,Minor
SEV902594,46439.0,Theft,West,161,18,2,9.0,3,Severe
SEV902595,18161.0,Weather,West,125,74,0,2.6,4,Minor
SEV902596,128996.0,Accident,South,89,32,0,6.3,3,Moderate
SEV902597,44885.0,Liability,East,42,24,0,0.7,3,Minor
SEV902598,9014.0,Accident,South,43,52,0,0.7,3,Minor
SEV902599,52988.0,Weather,Central,55,34,0,9.6,1,Moderate
SEV902600,10597.0,Accident,South,76,56,0,5.4,4,Minor
SEV902601,17816.0,Accident,West,46,51,0,6.5,2,Minor
SEV902602,23955.0,Weather,South,163,76,1,8.2,1,Severe
SEV902603,23589.0,Accident,South,234,43,0,6.4,4,Minor
SEV902604,,Weather,Central,127,53,0,7.5,3,Moderate
SEV902605,44377.0,Fire,North,193,61,0,4.3,1,Minor
SEV902606,11904.0,Accident,East,72,27,0,9.8,2,Severe
SEV902607,15116.0,Accident,North,145,56,0,8.5,2,Moderate
SEV902608,45186.0,Fire,North,155,21,1,0.3,2,Moderate
SEV902609,14521.0,Accident,West,118,45,0,1.0,2,Minor
SEV902610,5682.0,Accident,South,208,37,0,8.9,1,Moderate
SEV902611,109919.0,Accident,South,237,57,0,8.0,4,Severe
SEV902612,23546.0,Weather,East,28,41,2,2.9,4,Moderate
SEV902613,25267.0,Accident,Central,73,79,0,9.8,3,Moderate
SEV902614,4274.0,Accident,South,182,44,0,2.0,3,Minor
SEV902615,15332.0,Accident,South,108,57,0,3.9,2,Minor
SEV902616,36167.0,Theft,North,166,20,0,7.5,3,Minor
SEV902617,15870.0,Weather,Central,216,25,0,1.7,4,Moderate
SEV902618,82065.0,Accident,East,83,42,0,,3,Minor
SEV902619,10766.0,Accident,South,54,32,0,2.3,1,Minor
SEV902620,250381.0,Accident,Central,78,67,0,5.1,1,Moderate
SEV902621,107796.0,Weather,South,124,36,0,1.1,2,Minor
SEV902622,4347.0,Liability,North,56,36,0,4.7,2,Moderate
SEV902623,40649.0,Accident,East,119,30,0,4.1,1,Minor
SEV902624,27210.0,Theft,South,74,48,1,3.9,2,Moderate
SEV902625,39191.0,Theft,Central,179,19,1,8.3,3,Moderate
SEV902626,54315.0,Theft,West,124,61,0,0.1,3,Minor
SEV902627,27987.0,Weather,North,64,59,1,0.4,3,Severe
SEV902628,45819.0,Accident,North,177,72,1,0.1,3,Minor
SEV902629,50601.0,Accident,East,206,54,1,0.3,1,Minor
SEV902630,47893.0,Weather,North,173,62,0,5.0,2,Minor
SEV902631,4275.0,Accident,West,15,27,1,9.9,1,Moderate
SEV902632,5647.0,Liability,Central,45,78,0,8.2,2,Moderate
SEV902633,24579.0,Accident,East,205,43,0,8.6,1,Minor
SEV902634,17786.0,Accident,West,152,41,0,2.0,2,Minor
SEV902635,42567.0,Theft,West,18,35,0,3.0,2,Minor
SEV902636,3034.0,Weather,South,204,79,0,3.6,4,Minor
SEV902637,6505.0,Fire,West,158,48,0,6.1,2,Moderate
SEV902638,9108.0,Theft,Central,10,29,1,4.1,2,Moderate
SEV902639,21719.0,Theft,East,121,69,1,,4,Severe
SEV902640,9251.0,Accident,West,69,69,1,8.0,1,Minor
SEV902641,4320.0,Accident,North,137,24,0,3.6,4,Moderate
SEV902642,3041.0,Accident,West,217,70,0,9.8,1,Minor
SEV902643,7468.0,Weather,West,198,28,0,9.6,4,Severe
SEV902644,37908.0,Accident,West,54,54,0,9.0,3,Moderate
SEV902645,17254.0,Accident,North,150,78,0,0.6,2,Minor
SEV902646,11457.0,Accident,West,102,37,0,7.5,3,Minor
SEV902647,11654.0,Accident,North,48,48,0,,3,Minor
SEV902648,42549.0,Accident,North,136,54,0,8.3,1,Moderate
SEV902649,5992.0,Accident,South,69,71,0,8.2,2,Minor
SEV902650,35499.0,Accident,South,163,43,0,8.9,2,Minor
SEV902651,,Weather,East,25,24,0,5.4,1,Minor
SEV902652,46213.0,Accident,East,222,45,0,6.7,1,Minor
SEV902653,53795.0,Theft,East,79,42,1,4.4,2,Moderate
SEV902654,130607.0,Liability,South,111,32,0,9.1,1,Moderate
SEV902655,29088.0,Accident,Central,67,56,0,5.0,1,Minor
SEV902656,84607.0,Theft,West,48,54,0,8.5,3,Severe
SEV902657,22749.0,Fire,Central,99,37,0,0.6,1,Minor
SEV902658,24905.0,Fire,North,131,36,1,1.7,1,Moderate
SEV902659,24707.0,Accident,South,29,68,0,6.8,1,Minor
SEV902660,35533.0,Theft,South,51,35,0,7.5,4,Moderate
SEV902661,21824.0,Accident,North,204,67,0,4.0,1,Minor
SEV902662,58554.0,Liability,West,100,77,0,8.6,4,Severe
SEV902663,26573.0,Accident,East,150,71,0,9.0,4,Moderate
SEV902664,19019.0,Accident,North,103,72,0,0.2,1,Minor
SEV902665,18565.0,Accident,Central,236,71,0,2.3,1,Minor
SEV902666,51136.0,Theft,East,207,54,0,6.5,1,Moderate
SEV902667,23170.0,Theft,West,117,78,0,3.1,1,Moderate
SEV902668,4563.0,Accident,North,166,31,0,7.4,4,Minor
SEV902669,26932.0,Weather,North,134,45,0,9.8,3,Moderate
SEV902670,7589.0,Weather,North,142,36,1,7.6,4,Severe
SEV902671,6313.0,Fire,East,178,42,0,7.4,1,Minor
SEV902672,22359.0,Accident,South,114,19,0,9.8,1,Moderate
SEV902673,43222.0,Liability,East,149,31,0,8.8,4,Moderate
SEV902674,4901.0,Fire,South,103,75,0,9.5,2,Severe
SEV902675,19318.0,Fire,West,196,21,1,9.6,1,Severe
SEV902676,12337.0,Fire,North,91,37,0,0.2,2,Minor
SEV902677,31089.0,Theft,North,162,41,0,8.5,4,Moderate
SEV902678,15737.0,Weather,West,151,51,0,4.7,1,Moderate
SEV902679,20273.0,Accident,Central,188,38,0,8.2,4,Moderate
SEV902680,31882.0,Theft,South,75,60,0,,3,Minor
SEV902681,181307.0,Theft,South,182,57,0,7.8,4,Severe
SEV902682,41207.0,Weather,South,74,74,1,7.2,4,Severe
SEV902683,13984.0,Fire,North,210,66,0,0.7,3,Minor
SEV902684,23747.0,Weather,West,108,52,0,7.2,3,Minor
SEV902685,9830.0,Accident,East,198,22,0,8.2,2,Minor
SEV902686,89037.0,Theft,South,197,36,0,,4,Minor
SEV902687,78820.0,Weather,South,175,76,0,4.2,2,Minor
SEV902688,39370.0,Accident,North,96,46,0,5.0,2,Minor
SEV902689,9777.0,Accident,North,88,61,0,4.0,2,Minor
SEV902690,41618.0,Fire,North,31,34,0,2.7,2,Moderate
SEV902691,35298.0,Accident,Central,17,59,0,9.8,3,Moderate
SEV902692,17393.0,Liability,South,172,38,0,5.6,1,Minor
SEV902693,10945.0,Accident,Central,130,71,0,6.4,2,Minor
SEV902694,28111.0,Accident,Central,43,38,0,6.2,2,Minor
SEV902695,22522.0,Accident,North,97,75,0,9.4,3,Moderate
SEV902696,44413.0,Weather,South,228,65,0,4.8,4,Moderate
SEV902697,81464.0,Theft,North,10,55,0,2.9,3,Minor
SEV902698,3683.0,Weather,North,87,45,0,3.6,1,Minor
SEV902699,18842.0,Weather,North,9,56,0,0.1,2,Minor
SEV902700,29066.0,Accident,North,195,59,0,0.4,2,Minor
SEV902701,15101.0,Accident,South,224,23,0,1.9,3,Minor
SEV902702,23561.0,Fire,South,237,48,0,3.9,1,Moderate
SEV902703,55641.0,Theft,Central,186,38,1,1.3,3,Minor
SEV902704,15651.0,Accident,South,53,68,0,8.4,4,Moderate
SEV902705,28310.0,Fire,South,151,64,0,1.9,4,Moderate
SEV902706,23665.0,Accident,West,211,43,0,2.1,1,Minor
SEV902707,153359.0,Weather,East,13,54,0,3.0,1,Minor
SEV902708,149966.0,Accident,North,15,64,0,3.1,3,Moderate
SEV902709,8702.0,Fire,West,236,65,0,9.2,3,Moderate
SEV902710,77011.0,Liability,East,152,63,0,3.6,4,Minor
SEV902711,11842.0,Liability,East,110,67,0,2.8,3,Minor
SEV902712,9197.0,Liability,West,102,42,1,2.1,2,Minor
SEV902713,56971.0,Accident,Central,218,41,0,1.3,4,Minor
SEV902714,67623.0,Accident,North,145,76,0,1.8,3,Minor
SEV902715,21281.0,Accident,North,170,70,0,1.2,2,Minor
SEV902716,38202.0,Weather,North,142,77,0,0.2,4,Moderate
SEV902717,,Theft,South,181,67,0,0.9,3,Minor
SEV902718,21000.0,Theft,South,173,24,0,1.1,1,Minor
SEV902719,49777.0,Accident,North,2,56,0,5.5,4,Minor
SEV902720,50025.0,Accident,North,208,21,0,5.4,3,Moderate
SEV902721,3408.0,Theft,North,133,28,0,8.6,1,Minor
SEV902722,62676.0,Liability,East,151,77,0,5.0,3,Minor
SEV902723,7121.0,Accident,North,208,49,0,2.6,2,Minor
SEV902724,47920.0,Accident,West,237,78,0,2.8,3,Minor
SEV902725,32724.0,Weather,South,101,25,1,7.7,3,Moderate
SEV902726,22331.0,Accident,West,216,53,0,5.9,2,Moderate
SEV902727,84317.0,Accident,West,220,25,0,7.3,3,Moderate
SEV902728,72482.0,Weather,Central,39,34,0,9.0,1,Severe
SEV902729,22695.0,Theft,West,6,79,1,9.3,3,Severe
SEV902730,7117.0,Accident,West,27,69,0,1.2,3,Minor
SEV902731,44650.0,Accident,North,21,68,0,0.7,4,Minor
SEV902732,9013.0,Accident,South,205,25,1,2.0,1,Minor
SEV902733,36718.0,Weather,West,191,56,0,6.9,2,Moderate
SEV902734,16560.0,Accident,North,125,19,0,3.9,1,Minor
SEV902735,17012.0,Accident,Central,182,77,0,3.9,2,Minor
SEV902736,26856.0,Weather,West,226,51,0,1.6,4,Minor
SEV902737,24450.0,Accident,East,70,45,0,5.6,1,Moderate
SEV902738,16783.0,Accident,South,95,41,0,8.1,1,Minor
SEV902739,,Weather,East,117,79,1,0.4,3,Moderate
SEV902740,81035.0,Fire,West,216,32,0,6.1,4,Moderate
SEV902741,10154.0,Accident,North,169,23,0,0.2,1,Minor
SEV902742,14719.0,Theft,East,80,37,1,0.2,2,Minor
SEV902743,16718.0,Accident,South,37,38,0,9.2,1,Moderate
SEV902744,15890.0,Liability,East,173,44,0,9.4,3,Severe
SEV902745,153968.0,Theft,North,204,41,0,4.3,3,Minor
SEV902746,15602.0,Accident,West,228,35,0,8.5,2,Moderate
SEV902747,95688.0,Fire,East,7,49,1,9.5,3,Severe
SEV902748,11229.0,Theft,West,127,36,1,5.7,3,Moderate
SEV902749,8021.0,Theft,East,162,40,1,1.3,1,Minor
SEV902750,26032.0,Accident,North,82,55,0,6.9,4,Moderate
SEV902751,26157.0,Weather,Central,53,70,1,,1,Minor
SEV902752,26871.0,Accident,West,223,29,1,3.8,2,Moderate
SEV902753,38482.0,Liability,North,23,27,0,9.7,2,Moderate
SEV902754,39548.0,Accident,South,55,25,1,8.8,1,Severe
SEV902755,20513.0,Fire,East,175,58,0,5.3,3,Moderate
SEV902756,61256.0,Fire,North,32,19,0,4.5,2,Minor
SEV902757,32238.0,Fire,West,62,58,2,7.9,4,Severe
SEV902758,155161.0,Liability,Central,106,65,0,9.0,1,Moderate
SEV902759,4134.0,Accident,North,13,51,0,2.0,3,Minor
SEV902760,29207.0,Accident,South,237,50,0,9.7,4,Moderate
SEV902761,89723.0,Liability,West,154,54,0,2.0,2,Minor
SEV902762,51856.0,Theft,East,205,24,0,9.6,4,Severe
SEV902763,52657.0,Liability,East,190,66,0,2.7,1,Minor
SEV902764,81668.0,Accident,South,80,22,1,9.9,1,Severe
SEV902765,22896.0,Theft,North,230,79,0,6.3,3,Minor
SEV902766,19926.0,Accident,North,42,22,1,6.9,2,Moderate
SEV902767,42780.0,Accident,West,86,74,0,7.6,4,Moderate
SEV902768,14294.0,Accident,Central,14,63,0,3.3,1,Minor
SEV902769,9644.0,Theft,East,87,23,0,2.3,1,Minor
SEV902770,58160.0,Accident,West,138,48,1,2.7,3,Moderate
SEV902771,,Weather,West,218,44,1,1.4,4,Severe
SEV902772,29161.0,Accident,West,196,33,0,4.3,4,Minor
SEV902773,33064.0,Accident,West,40,38,0,8.7,4,Moderate
SEV902774,43391.0,Accident,North,217,60,1,3.7,2,Moderate
SEV902775,94341.0,Accident,West,235,43,1,7.5,4,Severe
SEV902776,7767.0,Accident,East,227,20,1,8.6,2,Severe
SEV902777,20723.0,Weather,West,89,55,0,6.0,2,Minor
SEV902778,14490.0,Accident,Central,44,26,0,0.8,3,Minor
SEV902779,137161.0,Liability,North,208,38,0,8.2,1,Moderate
SEV902780,181738.0,Accident,Central,21,33,2,9.3,4,Severe
SEV902781,123939.0,Weather,South,236,27,0,5.8,2,Moderate
SEV902782,7487.0,Accident,North,86,18,0,0.2,1,Minor
SEV902783,3638.0,Accident,South,131,62,0,8.4,4,Severe
SEV902784,18717.0,Theft,North,114,62,0,2.6,1,Minor
SEV902785,22936.0,Accident,West,119,60,0,2.4,1,Minor
SEV902786,24294.0,Weather,North,126,23,1,0.9,3,Minor
SEV902787,17101.0,Fire,West,76,53,0,9.6,1,Moderate
SEV902788,38242.0,Liability,West,176,25,1,6.9,2,Moderate
SEV902789,113222.0,Weather,North,45,43,1,7.8,1,Moderate
SEV902790,8992.0,Liability,North,75,65,0,7.4,4,Moderate
SEV902791,38413.0,Liability,West,139,20,0,3.5,1,Minor
SEV902792,19873.0,Accident,West,200,28,1,7.3,1,Severe
SEV902793,159155.0,Liability,North,152,42,1,1.0,1,Moderate
SEV902794,1974.0,Weather,North,133,55,1,4.3,1,Minor
SEV902795,210273.0,Accident,North,181,68,0,4.3,1,Minor
SEV902796,29433.0,Accident,West,222,18,0,9.2,3,Moderate
SEV902797,10454.0,Theft,East,186,56,1,7.2,3,Severe
SEV902798,13891.0,Accident,South,88,53,0,2.2,2,Minor
SEV902799,24231.0,Fire,East,224,58,0,4.1,2,Moderate
SEV902800,105915.0,Fire,Central,10,64,1,9.0,3,Severe
SEV902801,64457.0,Fire,West,129,58,0,4.2,4,Minor
SEV902802,52043.0,Fire,North,202,49,0,0.5,1,Minor
SEV902803,48947.0,Theft,South,103,77,0,0.0,1,Minor
SEV902804,21869.0,Accident,East,14,78,1,7.9,4,Severe
SEV902805,29929.0,Accident,South,21,79,0,7.7,1,Minor
SEV902806,26014.0,Fire,Central,202,19,0,4.3,1,Minor
SEV902807,26340.0,Accident,Central,148,63,0,3.5,4,Moderate
SEV902808,,Accident,North,136,26,1,9.6,1,Severe
SEV902809,55785.0,Theft,North,178,53,0,3.3,1,Moderate
SEV902810,28156.0,Weather,North,134,51,0,9.6,4,Moderate
SEV902811,47079.0,Accident,West,34,34,0,1.8,1,Minor
SEV902812,9453.0,Theft,North,167,53,1,2.0,3,Minor
SEV902813,10738.0,Liability,Central,45,41,1,4.2,2,Moderate
SEV902814,23078.0,Accident,West,78,22,0,6.4,4,Minor
SEV902815,27984.0,Accident,North,107,77,0,5.1,3,Minor
SEV902816,10597.0,Weather,North,202,54,0,1.5,1,Minor
SEV902817,25188.0,Fire,Central,143,34,0,5.7,1,Severe
SEV902818,3870.0,Accident,Central,56,54,1,1.8,1,Minor
SEV902819,2678.0,Theft,North,128,69,1,9.0,2,Moderate
SEV902820,,Weather,South,59,55,0,4.8,3,Minor
SEV902821,29672.0,Liability,West,133,28,0,1.6,4,Minor
SEV902822,23878.0,Accident,East,177,41,0,2.8,2,Minor
SEV902823,67740.0,Theft,West,179,26,0,5.6,4,Moderate
SEV902824,59769.0,Accident,North,119,79,1,2.5,3,Moderate
SEV902825,,Weather,East,141,33,1,6.3,2,Moderate
SEV902826,11435.0,Fire,Central,194,23,1,4.2,1,Moderate
SEV902827,652399.0,Fire,Central,24,63,0,1.5,1,Severe
SEV902828,197683.0,Theft,South,46,75,0,6.3,2,Moderate
SEV902829,3150.0,Liability,Central,192,60,0,2.9,1,Minor
SEV902830,13608.0,Liability,East,63,28,0,0.0,3,Minor
SEV902831,81890.0,Accident,North,129,74,1,5.4,2,Moderate
SEV902832,36004.0,Accident,South,45,35,0,1.7,2,Minor
SEV902833,55758.0,Liability,West,124,33,0,0.8,4,Minor
SEV902834,26649.0,Accident,South,83,78,1,2.6,4,Minor
SEV902835,29366.0,Accident,South,236,63,0,7.3,4,Moderate
SEV902836,47660.0,Accident,West,112,37,0,8.7,4,Moderate
SEV902837,8428.0,Accident,North,59,63,3,6.5,4,Severe
SEV902838,31516.0,Theft,South,179,19,1,5.8,3,Moderate
SEV902839,15627.0,Theft,West,233,66,1,2.7,4,Moderate
SEV902840,22363.0,Accident,North,110,79,0,0.9,4,Moderate
SEV902841,35814.0,Weather,South,26,60,0,6.7,1,Moderate
SEV902842,67927.0,Weather,North,97,30,0,9.5,4,Severe
SEV902843,26511.0,Weather,North,2,75,0,7.6,2,Moderate
SEV902844,15717.0,Theft,East,89,61,0,2.0,2,Minor
SEV902845,5774.0,Theft,Central,225,45,1,0.8,1,Minor
SEV902846,46477.0,Accident,North,172,54,0,6.3,3,Moderate
SEV902847,10396.0,Theft,East,107,42,0,10.0,2,Moderate
SEV902848,1888.0,Fire,West,64,18,0,6.7,4,Moderate
SEV902849,174661.0,Accident,North,141,58,1,3.2,3,Moderate
SEV902850,23517.0,Accident,Central,124,79,0,2.8,3,Minor
SEV902851,11399.0,Weather,Central,120,30,0,8.9,2,Severe
SEV902852,17662.0,Weather,West,96,70,2,0.7,2,Moderate
SEV902853,6682.0,Accident,South,96,53,0,6.7,2,Minor
SEV902854,61949.0,Liability,West,159,19,0,8.8,2,Moderate
SEV902855,85744.0,Theft,South,164,61,0,2.8,2,Minor
SEV902856,50981.0,Accident,East,93,19,0,2.2,1,Minor
SEV902857,166013.0,Accident,West,142,54,0,9.3,4,Severe
SEV902858,16667.0,Accident,Central,71,56,0,2.9,2,Minor
SEV902859,7649.0,Fire,East,100,36,0,7.2,1,Minor
SEV902860,19308.0,Weather,Central,205,49,1,6.8,4,Moderate
SEV902861,13913.0,Weather,West,110,78,3,0.8,4,Severe
SEV902862,22667.0,Accident,Central,49,22,0,2.8,4,Moderate
SEV902863,25512.0,Fire,Central,181,32,0,6.6,3,Severe
SEV902864,,Accident,South,57,29,1,0.5,4,Moderate
SEV902865,47116.0,Theft,West,190,40,2,3.2,3,Moderate
SEV902866,34771.0,Accident,West,165,40,0,7.1,4,Moderate
SEV902867,47816.0,Theft,South,66,74,2,7.9,3,Severe
SEV902868,198339.0,Accident,East,155,68,1,7.5,2,Severe
SEV902869,150012.0,Accident,East,188,45,2,3.9,4,Severe
SEV902870,13298.0,Accident,Central,155,68,0,7.3,4,Moderate
SEV902871,6883.0,Accident,Central,213,31,0,1.2,4,Minor
SEV902872,24890.0,Theft,North,171,28,0,5.1,3,Minor
SEV902873,6358.0,Fire,West,112,71,1,2.5,3,Moderate
SEV902874,563318.0,Weather,West,134,48,0,0.7,1,Minor
SEV902875,22603.0,Accident,West,27,76,1,2.9,3,Moderate
SEV902876,12332.0,Weather,West,238,56,0,7.2,1,Minor
SEV902877,23003.0,Accident,South,137,52,1,5.9,3,Severe
SEV902878,95581.0,Accident,North,133,51,0,0.4,2,Minor
SEV902879,31946.0,Theft,North,171,52,0,5.1,3,Moderate
SEV902880,23594.0,Accident,South,199,49,0,5.8,3,Moderate
SEV902881,43035.0,Weather,North,36,65,1,6.3,3,Moderate
SEV902882,87435.0,Accident,East,1,76,1,4.9,3,Moderate
SEV902883,15334.0,Weather,South,180,43,0,0.2,4,Minor
SEV902884,32613.0,Weather,Central,185,39,0,8.9,2,Moderate
SEV902885,41510.0,Weather,West,143,54,1,5.8,4,Severe
SEV902886,8128.0,Theft,East,89,20,0,4.9,4,Moderate
SEV902887,46436.0,Theft,North,180,51,0,1.9,4,Minor
SEV902888,20352.0,Fire,West,131,40,1,9.9,1,Severe
SEV902889,11848.0,Fire,West,220,18,0,5.4,1,Minor
SEV902890,61246.0,Weather,South,35,65,0,5.4,4,Moderate
SEV902891,23213.0,Accident,North,212,76,1,8.2,2,Moderate
SEV902892,16493.0,Accident,Central,66,34,0,1.6,3,Minor
SEV902893,23356.0,Accident,South,14,45,1,8.2,2,Moderate
SEV902894,31048.0,Fire,West,38,55,0,0.9,1,Moderate
SEV902895,8669.0,Accident,West,155,18,0,5.3,4,Moderate
SEV902896,55134.0,Accident,West,208,19,0,2.1,2,Minor
SEV902897,2645.0,Weather,South,58,58,1,6.5,4,Moderate
SEV902898,17027.0,Fire,South,219,51,0,,2,Moderate
SEV902899,33425.0,Accident,West,6,79,0,8.9,1,Moderate
SEV902900,19527.0,Accident,South,209,37,1,1.1,1,Minor
SEV902901,7844.0,Accident,South,235,63,0,4.1,2,Minor
SEV902902,24953.0,Accident,North,86,48,0,2.2,3,Minor
SEV902903,12213.0,Accident,South,58,27,0,4.1,4,Moderate
SEV902904,33949.0,Fire,East,224,19,0,4.1,1,Minor
SEV902905,13974.0,Accident,Central,89,28,0,6.4,3,Moderate
SEV902906,11864.0,Liability,West,166,63,1,7.5,2,Severe
SEV902907,30645.0,Accident,Central,229,76,0,6.3,1,Minor
SEV902908,40868.0,Liability,South,231,31,0,2.3,2,Minor
SEV902909,2830.0,Fire,Central,165,24,0,3.9,1,Moderate
SEV902910,128752.0,Theft,North,124,66,0,2.4,3,Minor
SEV902911,38685.0,Theft,Central,184,48,0,8.8,3,Moderate
SEV902912,55713.0,Accident,South,15,50,2,7.3,4,Severe
SEV902913,33652.0,Weather,South,212,71,0,8.3,2,Moderate
SEV902914,884964.0,Liability,Central,211,39,0,2.8,1,Moderate
SEV902915,73081.0,Weather,North,60,59,0,7.4,4,Severe
SEV902916,20214.0,Weather,Central,190,48,0,5.0,4,Moderate
SEV902917,30777.0,Fire,West,117,70,0,,2,Moderate
SEV902918,16065.0,Accident,East,5,79,1,3.9,4,Moderate
SEV902919,19337.0,Accident,Central,6,53,0,,4,Minor
SEV902920,33501.0,Accident,East,235,41,0,5.2,3,Minor
SEV902921,67913.0,Liability,West,66,42,0,6.1,3,Moderate
SEV902922,,Accident,North,112,53,0,0.3,2,Minor
SEV902923,61985.0,Fire,East,97,70,1,8.2,4,Severe
SEV902924,20555.0,Accident,South,61,37,0,,4,Minor
