customer_id,age,gender,region,vehicle_type,vehicle_age,annual_mileage,prior_claims,policy_tenure_years,coverage_level,credit_score,has_telematics,will_claim
MOT702080,27.0,M,West,Hatchback,5,7834.0,0,2.4,Comprehensive,564.0,0,0
MOT702081,67.0,F,North,Van,19,10831.0,1,7.4,ThirdParty,314.0,0,0
MOT702082,79.0,M,Central,Sedan,17,15742.0,1,6.9,ThirdParty,623.0,0,1
MOT702083,36.0,F,East,Sedan,18,15111.0,0,4.6,Comprehensive,653.0,0,1
MOT702084,61.0,F,East,Hatchback,0,7168.0,0,4.8,Premium,325.0,1,0
MOT702085,78.0,F,East,Hatchback,3,13399.0,0,0.1,Comprehensive,372.0,0,0
MOT702086,70.0,M,East,Hatchback,6,16120.0,1,1.0,Premium,858.0,0,1
MOT702087,67.0,F,South,Van,9,19964.0,3,5.4,Premium,719.0,0,1
MOT702088,53.0,F,East,Hatchback,19,18631.0,0,8.6,ThirdParty,430.0,0,1
MOT702089,66.0,F,South,Sedan,6,15660.0,0,7.8,ThirdParty,408.0,1,0
MOT702090,55.0,M,East,Hatchback,4,16933.0,0,18.2,ThirdParty,317.0,0,0
MOT702091,58.0,F,Central,SUV,9,9608.0,0,1.4,Comprehensive,775.0,0,1
MOT702092,71.0,F,West,Sedan,6,17272.0,0,2.5,ThirdParty,883.0,0,0
MOT702093,23.0,F,North,Sedan,15,20329.0,0,2.5,ThirdParty,685.0,0,0
MOT702094,72.0,F,South,Hatchback,5,11563.0,0,0.4,Comprehensive,843.0,0,1
MOT702095,47.0,F,South,Hatchback,9,10268.0,0,10.9,ThirdParty,452.0,0,0
MOT702096,40.0,F,North,Van,3,10555.0,0,1.2,ThirdParty,778.0,0,0
MOT702097,49.0,M,West,Sedan,14,11354.0,1,0.5,Comprehensive,564.0,0,1
MOT702098,59.0,F,North,Hatchback,4,5933.0,2,11.6,ThirdParty,681.0,0,1
MOT702099,21.0,F,Central,Hatchback,0,6728.0,2,0.7,ThirdParty,791.0,1,0
MOT702100,20.0,M,Central,SUV,12,5611.0,0,6.2,ThirdParty,511.0,1,0
MOT702101,74.0,F,South,SUV,8,17535.0,1,1.5,Comprehensive,334.0,0,0
MOT702102,33.0,F,South,Sedan,4,14631.0,0,3.6,Comprehensive,718.0,0,0
MOT702103,37.0,M,Central,Sedan,19,6964.0,0,4.7,Premium,615.0,0,0
MOT702104,21.0,M,East,Hatchback,9,15291.0,0,5.9,Premium,316.0,0,1
MOT702105,49.0,M,South,Hatchback,1,12735.0,0,4.7,ThirdParty,894.0,1,0
MOT702106,35.0,F,Central,Hatchback,6,15148.0,1,8.0,ThirdParty,,1,0
MOT702107,78.0,F,Central,Sedan,12,17598.0,0,2.1,Comprehensive,364.0,1,1
MOT702108,54.0,F,West,Sedan,1,8801.0,1,3.7,ThirdParty,416.0,1,0
MOT702109,48.0,F,North,Sedan,1,15009.0,0,3.8,Premium,828.0,0,0
MOT702110,20.0,M,North,SUV,8,11481.0,1,30.0,ThirdParty,,0,0
MOT702111,66.0,M,North,Hatchback,4,6619.0,0,4.6,Comprehensive,342.0,0,0
MOT702112,76.0,F,South,Van,18,14109.0,0,6.0,ThirdParty,630.0,1,0
MOT702113,35.0,M,North,Hatchback,13,9816.0,1,3.0,ThirdParty,382.0,0,0
MOT702114,19.0,F,Central,Sports,14,8729.0,0,1.1,Comprehensive,458.0,0,1
MOT702115,79.0,F,East,Sedan,16,15664.0,0,2.3,Comprehensive,802.0,1,0
MOT702116,47.0,F,South,Hatchback,19,15485.0,0,0.9,Premium,887.0,0,1
MOT702117,48.0,F,West,Sedan,16,7179.0,0,13.6,ThirdParty,306.0,1,0
MOT702118,26.0,M,Central,Hatchback,7,5687.0,0,1.6,Comprehensive,798.0,0,0
MOT702119,20.0,M,Central,Sedan,12,9151.0,0,1.2,Comprehensive,313.0,0,0
MOT702120,52.0,M,Central,Hatchback,9,8182.0,1,12.7,Premium,529.0,1,0
MOT702121,42.0,F,North,Sedan,3,18116.0,0,4.3,Comprehensive,311.0,1,0
MOT702122,29.0,M,Central,SUV,4,9249.0,0,11.9,Comprehensive,711.0,0,1
MOT702123,74.0,M,North,Sedan,13,11851.0,1,0.3,Comprehensive,757.0,0,1
MOT702124,43.0,F,South,SUV,11,13029.0,0,0.7,Premium,506.0,0,0
MOT702125,40.0,F,West,SUV,12,15245.0,0,2.2,Premium,814.0,1,0
MOT702126,73.0,M,West,Hatchback,19,6710.0,0,1.6,ThirdParty,443.0,0,0
MOT702127,54.0,M,West,Hatchback,17,20991.0,0,6.3,ThirdParty,511.0,0,0
MOT702128,18.0,M,East,Sedan,10,17681.0,0,1.8,ThirdParty,547.0,0,0
MOT702129,29.0,F,South,SUV,5,14300.0,1,0.6,Comprehensive,483.0,1,0
MOT702130,41.0,F,South,Hatchback,16,14496.0,1,4.1,Comprehensive,875.0,0,1
MOT702131,20.0,F,East,SUV,16,4878.0,0,13.2,Comprehensive,845.0,0,0
MOT702132,23.0,F,East,Van,9,12723.0,0,6.8,ThirdParty,599.0,0,1
MOT702133,76.0,F,North,Van,18,12272.0,1,2.4,Premium,327.0,0,0
MOT702134,52.0,F,East,Hatchback,8,18687.0,3,0.4,Comprehensive,859.0,0,1
MOT702135,45.0,F,South,Hatchback,13,5735.0,0,3.6,Comprehensive,840.0,0,1
MOT702136,46.0,M,North,Hatchback,11,6684.0,0,10.3,ThirdParty,753.0,0,0
MOT702137,50.0,M,Central,Sedan,18,13214.0,1,3.2,Comprehensive,513.0,0,0
MOT702138,27.0,M,East,SUV,17,9671.0,0,5.4,Comprehensive,896.0,0,0
MOT702139,73.0,F,North,Hatchback,0,23128.0,0,4.6,ThirdParty,426.0,0,0
MOT702140,35.0,M,Central,Van,9,8392.0,0,11.8,ThirdParty,739.0,0,0
MOT702141,77.0,F,South,Hatchback,6,18937.0,1,1.1,ThirdParty,536.0,1,0
MOT702142,70.0,F,South,Hatchback,6,2201.0,0,5.8,Comprehensive,378.0,1,0
MOT702143,66.0,M,East,Sedan,5,15075.0,1,7.7,ThirdParty,380.0,0,0
MOT702144,47.0,M,North,Sedan,9,17710.0,1,3.5,ThirdParty,447.0,0,0
MOT702145,29.0,F,South,Hatchback,18,4890.0,1,0.6,Comprehensive,467.0,0,0
MOT702146,33.0,M,North,Hatchback,11,1801.0,0,0.1,Comprehensive,721.0,0,0
MOT702147,32.0,M,East,Sedan,11,1000.0,1,13.7,ThirdParty,714.0,1,0
MOT702148,38.0,F,Central,SUV,9,12700.0,0,0.1,ThirdParty,517.0,0,0
MOT702149,27.0,M,West,Hatchback,19,10429.0,0,2.7,Comprehensive,759.0,1,1
MOT702150,55.0,F,North,SUV,14,12139.0,1,16.1,ThirdParty,571.0,0,0
MOT702151,36.0,M,East,Sports,3,18524.0,0,4.4,Comprehensive,856.0,1,0
MOT702152,46.0,F,East,Hatchback,18,11983.0,0,1.9,Comprehensive,757.0,1,0
MOT702153,74.0,M,Central,SUV,8,10986.0,0,2.9,Premium,331.0,0,0
MOT702154,18.0,M,North,Sedan,10,,2,0.2,Comprehensive,510.0,0,1
MOT702155,76.0,F,South,Hatchback,7,17112.0,0,4.8,Comprehensive,460.0,0,0
MOT702156,41.0,F,Central,Sports,3,13291.0,0,15.6,ThirdParty,512.0,1,0
MOT702157,46.0,M,North,Sedan,2,9914.0,0,0.8,Comprehensive,524.0,0,0
MOT702158,23.0,M,North,Hatchback,7,15346.0,0,0.6,Comprehensive,330.0,0,1
MOT702159,72.0,F,East,Hatchback,18,8696.0,0,4.7,Premium,414.0,0,0
MOT702160,70.0,M,North,SUV,16,9153.0,0,1.2,ThirdParty,779.0,0,0
MOT702161,43.0,F,South,Sedan,2,13354.0,1,14.7,ThirdParty,851.0,0,0
MOT702162,66.0,M,East,Hatchback,14,6389.0,0,0.1,Comprehensive,681.0,1,0
MOT702163,76.0,F,Central,Hatchback,11,6252.0,1,3.2,ThirdParty,625.0,1,0
MOT702164,57.0,M,East,Sedan,1,11323.0,0,9.2,ThirdParty,752.0,0,1
MOT702165,75.0,M,Central,SUV,9,12715.0,0,0.6,ThirdParty,726.0,0,0
MOT702166,66.0,M,South,SUV,18,10112.0,0,10.6,Premium,453.0,0,0
MOT702167,29.0,F,West,Hatchback,3,10953.0,1,2.3,ThirdParty,679.0,0,0
MOT702168,50.0,F,North,Sedan,12,14530.0,0,7.1,Comprehensive,520.0,0,0
MOT702169,33.0,F,South,Van,17,8253.0,0,0.9,Premium,458.0,0,0
MOT702170,53.0,F,North,Hatchback,7,1792.0,0,11.9,Comprehensive,567.0,1,0
MOT702171,70.0,M,West,Van,9,16261.0,0,9.6,Comprehensive,647.0,1,0
MOT702172,61.0,M,West,Van,8,5397.0,0,13.8,ThirdParty,435.0,0,0
MOT702173,23.0,F,West,Hatchback,11,7833.0,0,4.6,Comprehensive,629.0,0,0
MOT702174,66.0,M,East,Hatchback,19,4505.0,0,20.5,ThirdParty,617.0,1,0
MOT702175,56.0,M,North,Hatchback,18,13133.0,0,4.7,ThirdParty,867.0,0,0
MOT702176,52.0,F,East,Van,5,14510.0,0,4.1,Premium,555.0,1,0
MOT702177,63.0,M,West,Van,2,18677.0,1,10.3,Premium,,0,0
MOT702178,64.0,F,South,Hatchback,14,18947.0,1,8.2,Premium,566.0,1,1
MOT702179,57.0,F,East,SUV,16,17441.0,0,9.7,Comprehensive,406.0,1,0
MOT702180,26.0,F,South,Hatchback,6,12350.0,0,4.2,ThirdParty,439.0,1,0
MOT702181,45.0,F,Central,Hatchback,19,13373.0,0,4.1,Comprehensive,463.0,1,1
MOT702182,34.0,M,Central,SUV,0,12899.0,0,0.8,Comprehensive,782.0,1,0
MOT702183,69.0,F,West,Sedan,0,10581.0,1,2.3,Comprehensive,395.0,0,0
MOT702184,35.0,M,North,Sedan,19,15073.0,1,1.2,Comprehensive,380.0,0,0
MOT702185,57.0,M,South,Hatchback,0,13024.0,0,0.3,Comprehensive,542.0,1,0
MOT702186,31.0,F,East,Van,14,10034.0,0,1.7,ThirdParty,679.0,0,0
MOT702187,43.0,F,South,Sedan,4,15510.0,1,18.0,Comprehensive,798.0,1,0
MOT702188,52.0,M,South,Sedan,19,12369.0,0,8.7,ThirdParty,603.0,0,0
MOT702189,25.0,M,East,Sedan,1,13838.0,0,0.8,Comprehensive,860.0,0,0
MOT702190,21.0,M,North,Sedan,19,8692.0,1,2.8,Premium,322.0,0,1
MOT702191,34.0,F,East,SUV,8,1000.0,0,5.5,ThirdParty,885.0,0,0
MOT702192,45.0,M,North,SUV,10,12812.0,1,2.5,ThirdParty,497.0,1,0
MOT702193,33.0,F,South,SUV,19,5341.0,0,8.2,Comprehensive,737.0,0,0
MOT702194,26.0,F,South,SUV,11,17098.0,2,4.5,Premium,489.0,0,1
MOT702195,79.0,M,East,Sports,14,10158.0,0,6.3,ThirdParty,772.0,0,1
MOT702196,41.0,F,North,Hatchback,6,6143.0,0,0.3,Comprehensive,564.0,0,0
MOT702197,48.0,M,East,Hatchback,3,9085.0,1,3.2,Comprehensive,417.0,0,0
MOT702198,46.0,F,North,Sedan,13,11451.0,1,8.4,Premium,725.0,1,0
MOT702199,22.0,M,East,Van,8,16823.0,1,1.7,ThirdParty,507.0,0,1
MOT702200,49.0,M,East,SUV,19,17589.0,2,2.4,ThirdParty,737.0,0,1
MOT702201,57.0,F,East,Hatchback,8,12176.0,0,1.3,ThirdParty,396.0,0,0
MOT702202,27.0,F,West,Sports,16,9128.0,0,11.1,Premium,415.0,0,0
MOT702203,61.0,M,Central,Sedan,11,14073.0,0,2.6,Comprehensive,357.0,0,0
MOT702204,79.0,M,Central,Hatchback,3,9889.0,0,0.2,Comprehensive,637.0,1,1
MOT702205,20.0,M,East,Van,8,17456.0,1,0.8,ThirdParty,311.0,0,1
MOT702206,52.0,M,North,SUV,18,7748.0,0,0.2,ThirdParty,458.0,0,1
MOT702207,71.0,F,West,SUV,5,20842.0,1,11.6,ThirdParty,834.0,0,1
MOT702208,40.0,M,West,Hatchback,4,13490.0,0,7.9,Comprehensive,483.0,0,0
MOT702209,42.0,M,North,Hatchback,13,10281.0,0,8.5,Comprehensive,654.0,1,0
MOT702210,77.0,M,Central,Hatchback,13,16241.0,0,12.2,ThirdParty,528.0,0,0
MOT702211,43.0,F,South,Sedan,5,14521.0,0,0.3,ThirdParty,462.0,1,0
MOT702212,44.0,M,East,Hatchback,2,15104.0,0,4.3,Comprehensive,352.0,1,0
MOT702213,47.0,M,South,Sedan,7,13872.0,0,15.9,Premium,814.0,0,1
MOT702214,79.0,M,West,Hatchback,17,13471.0,0,4.2,Comprehensive,471.0,0,1
MOT702215,64.0,M,South,SUV,7,17215.0,1,2.4,Comprehensive,818.0,0,1
MOT702216,77.0,F,East,SUV,1,9381.0,0,1.3,Comprehensive,495.0,0,0
MOT702217,76.0,F,North,Hatchback,8,16800.0,0,6.8,Comprehensive,413.0,0,0
MOT702218,30.0,M,East,Hatchback,9,10060.0,1,6.2,Comprehensive,441.0,0,0
MOT702219,79.0,M,West,Sedan,14,14963.0,0,4.7,ThirdParty,465.0,1,0
MOT702220,53.0,F,West,Hatchback,6,18886.0,0,2.8,Comprehensive,675.0,0,0
MOT702221,45.0,F,East,Van,11,17407.0,0,1.1,Comprehensive,757.0,1,0
MOT702222,56.0,M,North,Hatchback,1,11420.0,0,0.2,Comprehensive,494.0,1,0
MOT702223,40.0,M,East,Sedan,0,4573.0,1,1.1,ThirdParty,863.0,0,0
MOT702224,63.0,F,West,Sports,11,15960.0,1,6.5,Comprehensive,637.0,1,0
MOT702225,73.0,M,West,Sedan,12,7390.0,1,4.9,Comprehensive,337.0,1,0
MOT702226,45.0,F,South,Hatchback,13,13033.0,1,2.6,Premium,357.0,0,1
MOT702227,,F,East,Sports,3,10237.0,0,6.6,Comprehensive,,1,0
MOT702228,28.0,F,Central,Hatchback,5,15717.0,0,1.9,ThirdParty,347.0,1,0
MOT702229,46.0,F,Central,Hatchback,3,8600.0,0,3.0,Comprehensive,307.0,0,0
MOT702230,52.0,M,West,SUV,10,6676.0,0,3.1,Comprehensive,618.0,1,0
MOT702231,63.0,F,South,Hatchback,17,2543.0,0,3.2,ThirdParty,837.0,1,0
MOT702232,34.0,F,West,Sedan,7,13112.0,1,2.4,Comprehensive,502.0,1,1
MOT702233,57.0,F,Central,SUV,2,10330.0,0,30.0,Comprehensive,340.0,0,0
MOT702234,21.0,M,West,Sedan,11,8757.0,0,9.2,Comprehensive,855.0,0,0
MOT702235,43.0,F,South,Hatchback,10,11458.0,0,2.6,ThirdParty,313.0,1,0
MOT702236,49.0,M,North,Sedan,12,13400.0,0,0.8,ThirdParty,867.0,0,0
MOT702237,42.0,M,West,Van,12,14331.0,0,17.7,Comprehensive,373.0,1,0
MOT702238,54.0,F,Central,SUV,0,5782.0,0,1.9,ThirdParty,769.0,0,0
MOT702239,24.0,F,Central,Van,0,15155.0,0,2.1,Comprehensive,757.0,1,0
MOT702240,,F,North,Hatchback,2,15572.0,0,4.0,ThirdParty,677.0,1,0
MOT702241,34.0,M,West,Hatchback,4,1000.0,0,2.5,ThirdParty,820.0,0,0
MOT702242,54.0,F,Central,Sedan,11,14390.0,0,8.1,Comprehensive,397.0,0,1
MOT702243,63.0,F,North,SUV,14,15246.0,1,3.5,ThirdParty,842.0,0,0
MOT702244,44.0,F,West,Hatchback,0,,1,3.3,Premium,702.0,0,0
MOT702245,21.0,M,West,SUV,5,6687.0,0,8.7,Premium,480.0,0,0
MOT702246,31.0,M,West,Sedan,4,12699.0,3,0.9,Comprehensive,741.0,0,1
MOT702247,58.0,F,East,SUV,0,6160.0,0,6.1,ThirdParty,534.0,1,0
MOT702248,20.0,F,Central,Hatchback,5,16617.0,0,11.6,Premium,855.0,1,1
MOT702249,47.0,M,West,Hatchback,16,12156.0,0,8.0,Premium,349.0,1,0
MOT702250,41.0,M,South,Hatchback,16,18969.0,1,0.4,Premium,836.0,1,1
MOT702251,48.0,F,Central,Van,0,9255.0,1,3.7,Comprehensive,369.0,1,0
MOT702252,34.0,M,North,SUV,0,15150.0,0,1.0,ThirdParty,754.0,1,0
MOT702253,36.0,F,West,Sedan,4,12668.0,0,3.3,ThirdParty,587.0,1,0
MOT702254,74.0,F,North,SUV,4,,0,5.9,Comprehensive,704.0,0,0
MOT702255,45.0,M,North,Hatchback,5,8162.0,0,7.5,ThirdParty,395.0,0,1
MOT702256,59.0,M,West,SUV,8,15133.0,0,15.5,ThirdParty,741.0,0,0
MOT702257,71.0,M,South,Sedan,7,16019.0,0,4.7,ThirdParty,662.0,1,0
MOT702258,19.0,M,West,Sedan,9,15702.0,0,3.8,Premium,702.0,0,1
MOT702259,57.0,M,North,Sedan,14,9753.0,1,1.6,Premium,857.0,0,0
MOT702260,27.0,M,Central,Sedan,19,9699.0,0,8.7,ThirdParty,863.0,0,0
MOT702261,52.0,M,North,Sedan,13,24501.0,0,1.7,Premium,574.0,0,0
MOT702262,58.0,F,West,Hatchback,5,14282.0,1,29.5,ThirdParty,,1,0
MOT702263,56.0,F,East,Hatchback,2,14881.0,1,4.1,Premium,772.0,0,0
MOT702264,66.0,F,West,Sedan,7,13752.0,1,0.1,ThirdParty,825.0,0,1
MOT702265,70.0,M,East,SUV,11,16025.0,1,12.8,Comprehensive,800.0,0,0
MOT702266,59.0,F,East,Hatchback,7,12702.0,0,2.9,ThirdParty,312.0,1,0
MOT702267,28.0,M,West,Hatchback,10,10438.0,0,3.8,Comprehensive,465.0,0,1
MOT702268,45.0,M,North,Hatchback,19,5663.0,1,9.5,ThirdParty,895.0,1,0
MOT702269,49.0,M,South,Sedan,9,2994.0,0,12.3,Premium,660.0,0,0
MOT702270,79.0,M,West,Sedan,3,8260.0,0,10.6,Premium,496.0,1,0
MOT702271,39.0,M,South,Sedan,0,2978.0,0,1.8,Comprehensive,,0,0
MOT702272,22.0,M,North,Sedan,11,7370.0,0,3.2,Comprehensive,719.0,1,0
MOT702273,56.0,F,West,Sedan,4,12243.0,0,2.4,ThirdParty,386.0,0,0
MOT702274,,M,Central,Hatchback,17,9093.0,0,6.5,ThirdParty,317.0,0,1
MOT702275,37.0,F,South,Hatchback,0,14418.0,0,5.3,ThirdParty,654.0,0,0
MOT702276,69.0,F,Central,Sedan,15,8709.0,0,4.7,Comprehensive,652.0,1,0
MOT702277,68.0,M,North,SUV,3,,0,2.4,Comprehensive,782.0,0,0
MOT702278,65.0,M,Central,Hatchback,5,9880.0,0,0.6,ThirdParty,779.0,1,0
MOT702279,31.0,F,East,SUV,2,1000.0,0,3.5,ThirdParty,414.0,0,0
MOT702280,35.0,F,East,SUV,6,20263.0,1,1.3,Comprehensive,498.0,0,0
MOT702281,44.0,F,South,Hatchback,3,10321.0,0,4.4,ThirdParty,705.0,0,0
MOT702282,29.0,M,South,Sedan,7,9145.0,0,1.3,Comprehensive,629.0,1,0
MOT702283,65.0,M,South,SUV,0,4983.0,1,14.5,Premium,706.0,1,0
MOT702284,71.0,F,Central,Hatchback,12,14351.0,0,21.7,ThirdParty,469.0,1,0
MOT702285,79.0,M,South,SUV,8,16448.0,0,4.5,Comprehensive,,1,0
MOT702286,61.0,F,South,Hatchback,4,9292.0,3,3.1,ThirdParty,640.0,0,1
MOT702287,78.0,F,South,Hatchback,4,10039.0,0,7.6,ThirdParty,570.0,0,0
MOT702288,59.0,M,North,Hatchback,6,15247.0,2,0.2,Comprehensive,,1,0
MOT702289,25.0,M,South,SUV,16,8594.0,0,3.3,Comprehensive,573.0,0,0
MOT702290,44.0,M,East,Hatchback,16,,0,1.4,Comprehensive,313.0,1,0
MOT702291,50.0,F,East,Hatchback,8,15606.0,0,5.6,ThirdParty,483.0,0,0
MOT702292,26.0,M,Central,SUV,16,13080.0,1,0.2,Premium,579.0,0,1
MOT702293,67.0,F,West,Hatchback,5,7101.0,0,2.6,ThirdParty,500.0,0,1
MOT702294,73.0,F,West,Sedan,15,14440.0,0,3.1,ThirdParty,473.0,0,1
MOT702295,64.0,F,West,Hatchback,18,5900.0,1,10.5,Comprehensive,725.0,0,0
MOT702296,55.0,M,North,Hatchback,12,13255.0,2,2.5,Premium,497.0,0,0
MOT702297,37.0,F,North,Hatchback,1,3614.0,0,6.2,ThirdParty,520.0,0,0
MOT702298,26.0,F,East,Hatchback,6,16555.0,0,9.7,Comprehensive,652.0,0,0
MOT702299,26.0,M,North,Sedan,2,18430.0,1,16.6,Comprehensive,791.0,0,0
MOT702300,67.0,F,North,Sedan,2,8688.0,1,9.3,ThirdParty,831.0,0,0
MOT702301,76.0,F,South,Hatchback,13,17101.0,1,11.6,ThirdParty,320.0,0,0
MOT702302,30.0,M,North,Sedan,19,5879.0,0,0.1,ThirdParty,352.0,0,0
MOT702303,,M,North,Hatchback,13,10794.0,1,2.9,Comprehensive,463.0,0,0
MOT702304,72.0,F,West,Van,14,13813.0,0,9.6,Comprehensive,485.0,0,0
MOT702305,68.0,F,South,Van,0,12713.0,2,16.1,Comprehensive,387.0,0,1
MOT702306,22.0,F,South,Hatchback,18,11050.0,0,4.3,ThirdParty,482.0,0,0
MOT702307,54.0,F,Central,Hatchback,5,14606.0,1,0.7,ThirdParty,625.0,0,0
MOT702308,31.0,F,Central,Hatchback,18,15534.0,0,8.0,Comprehensive,841.0,0,0
MOT702309,67.0,M,North,SUV,17,11993.0,1,3.7,Comprehensive,760.0,0,1
MOT702310,77.0,M,Central,SUV,9,10845.0,1,3.8,Comprehensive,884.0,0,0
MOT702311,39.0,M,West,SUV,15,7474.0,0,0.5,Comprehensive,647.0,1,0
MOT702312,33.0,F,Central,Hatchback,19,10834.0,0,2.9,Premium,605.0,1,0
MOT702313,20.0,F,West,Hatchback,12,9573.0,1,0.9,Comprehensive,682.0,0,1
MOT702314,30.0,F,West,Van,4,15872.0,2,2.5,Premium,855.0,0,1
MOT702315,21.0,F,East,Sedan,16,12114.0,0,0.1,Premium,897.0,0,0
MOT702316,76.0,M,South,Hatchback,13,17116.0,1,0.5,ThirdParty,401.0,0,0
MOT702317,49.0,M,Central,Sedan,8,4143.0,0,3.8,ThirdParty,588.0,0,0
MOT702318,44.0,M,Central,Van,3,18280.0,1,1.1,ThirdParty,481.0,0,0
MOT702319,75.0,F,West,SUV,6,9439.0,0,0.1,ThirdParty,535.0,1,0
MOT702320,35.0,M,North,Sedan,11,16016.0,0,1.7,Premium,629.0,1,0
MOT702321,71.0,M,West,SUV,14,10319.0,0,10.4,ThirdParty,758.0,0,0
MOT702322,34.0,F,South,Sedan,9,14362.0,1,13.6,Premium,490.0,0,0
MOT702323,32.0,M,Central,Hatchback,18,11542.0,0,6.6,Premium,590.0,1,0
MOT702324,60.0,F,West,Sedan,6,13771.0,1,1.8,Comprehensive,792.0,0,0
MOT702325,73.0,F,North,Hatchback,13,12395.0,0,16.0,Comprehensive,610.0,0,0
MOT702326,61.0,F,East,Hatchback,4,19287.0,0,11.8,Comprehensive,828.0,0,0
MOT702327,37.0,M,South,Sedan,9,11101.0,1,2.2,Premium,548.0,0,1
MOT702328,63.0,F,West,Van,9,15781.0,0,0.5,ThirdParty,759.0,1,0
MOT702329,,M,Central,SUV,16,13385.0,1,10.8,ThirdParty,431.0,0,0
MOT702330,24.0,F,East,Sedan,1,6219.0,0,2.5,Premium,545.0,1,0
MOT702331,38.0,F,North,Hatchback,1,14916.0,0,1.0,ThirdParty,624.0,1,0
MOT702332,78.0,F,West,Sedan,17,14126.0,0,0.6,Premium,566.0,0,0
MOT702333,54.0,F,West,Sedan,7,7293.0,1,0.4,ThirdParty,336.0,1,0
MOT702334,22.0,F,North,SUV,17,3894.0,2,0.7,ThirdParty,418.0,0,0
MOT702335,79.0,M,West,SUV,17,14837.0,0,5.1,Premium,755.0,0,1
MOT702336,50.0,F,North,Van,2,12481.0,0,12.8,Comprehensive,628.0,0,0
MOT702337,67.0,F,East,Hatchback,9,10024.0,0,1.5,ThirdParty,645.0,0,0
MOT702338,62.0,M,Central,SUV,6,11356.0,1,12.0,Comprehensive,524.0,1,0
MOT702339,36.0,F,North,SUV,9,15710.0,1,0.8,Comprehensive,632.0,0,1
MOT702340,19.0,F,East,Sedan,5,8081.0,2,2.7,ThirdParty,316.0,0,1
MOT702341,71.0,F,North,Sports,1,9686.0,0,2.2,Comprehensive,892.0,1,0
MOT702342,45.0,M,East,Hatchback,17,12923.0,0,9.9,Premium,753.0,0,0
MOT702343,71.0,F,West,Hatchback,11,14314.0,1,5.1,Comprehensive,332.0,0,1
MOT702344,61.0,F,West,Hatchback,2,13705.0,2,1.6,ThirdParty,330.0,1,0
MOT702345,44.0,F,Central,Sedan,8,22415.0,0,6.9,Premium,594.0,0,0
MOT702346,31.0,F,South,Hatchback,6,14061.0,0,1.1,Comprehensive,889.0,0,1
MOT702347,48.0,F,Central,Hatchback,13,16526.0,0,17.7,ThirdParty,587.0,1,0
MOT702348,,M,East,Sedan,10,1000.0,1,0.7,Comprehensive,710.0,1,0
MOT702349,68.0,F,East,SUV,10,20721.0,0,0.3,Comprehensive,340.0,1,1
MOT702350,56.0,M,South,Sports,1,17432.0,0,2.3,Comprehensive,845.0,0,0
MOT702351,33.0,F,West,Hatchback,14,4458.0,1,3.1,ThirdParty,643.0,0,0
MOT702352,,F,East,Hatchback,4,6036.0,0,12.2,Comprehensive,689.0,0,0
MOT702353,50.0,M,West,Hatchback,8,11270.0,0,23.0,ThirdParty,871.0,0,0
MOT702354,28.0,F,Central,SUV,13,13320.0,0,2.2,ThirdParty,893.0,0,0
MOT702355,22.0,F,North,Sedan,17,15434.0,1,4.0,ThirdParty,445.0,0,1
MOT702356,71.0,M,West,Hatchback,17,14540.0,1,3.8,ThirdParty,799.0,1,0
MOT702357,67.0,F,South,Van,18,6532.0,1,2.1,ThirdParty,878.0,0,0
MOT702358,48.0,F,East,Hatchback,18,12953.0,0,5.7,Comprehensive,366.0,0,0
MOT702359,71.0,M,West,Sedan,13,15622.0,0,5.5,ThirdParty,669.0,0,0
MOT702360,78.0,F,North,Sedan,19,10998.0,1,5.0,Comprehensive,566.0,1,0
MOT702361,34.0,F,Central,Sedan,14,11055.0,0,1.7,Comprehensive,531.0,0,1
MOT702362,56.0,M,Central,Hatchback,3,16439.0,0,0.2,ThirdParty,335.0,0,0
MOT702363,41.0,M,East,SUV,12,8932.0,0,2.3,Premium,817.0,0,0
MOT702364,28.0,F,Central,Van,18,8844.0,0,1.2,ThirdParty,859.0,0,0
MOT702365,35.0,F,Central,Hatchback,17,15261.0,0,5.3,Premium,806.0,0,0
MOT702366,25.0,F,West,Hatchback,11,10467.0,2,4.7,Comprehensive,360.0,1,0
MOT702367,18.0,F,Central,SUV,12,16041.0,0,1.5,Comprehensive,320.0,0,1
MOT702368,27.0,M,South,Sedan,17,7254.0,0,1.6,ThirdParty,486.0,0,1
MOT702369,28.0,F,Central,Hatchback,9,10704.0,1,13.5,ThirdParty,538.0,0,0
MOT702370,53.0,F,East,SUV,7,10242.0,0,7.9,ThirdParty,,1,0
MOT702371,27.0,F,Central,Hatchback,9,18569.0,0,0.3,ThirdParty,326.0,0,1
MOT702372,37.0,F,Central,Hatchback,4,8993.0,0,2.5,Premium,418.0,1,0
MOT702373,76.0,M,North,SUV,14,,0,5.3,Comprehensive,801.0,1,0
MOT702374,19.0,F,Central,Hatchback,6,11923.0,0,0.4,Comprehensive,546.0,1,0
MOT702375,50.0,F,North,Van,9,10347.0,0,8.8,ThirdParty,545.0,0,0
MOT702376,21.0,M,South,Hatchback,9,17185.0,2,1.0,Comprehensive,882.0,0,0
MOT702377,58.0,M,Central,SUV,8,15151.0,0,6.8,ThirdParty,699.0,0,0
MOT702378,32.0,M,Central,Hatchback,2,15149.0,0,8.9,Comprehensive,393.0,0,0
MOT702379,33.0,M,West,SUV,13,,1,0.5,Premium,,1,1
