policy_id,policy_start_date,age,occupation,region,policy_type,channel,payment_frequency,policy_tenure_years,annual_premium,sum_assured,num_late_payments,claims_count,has_agent,will_lapse
POL101557,2020-04-13,58.0,Nurse,East,Endowment,Agent,Quarterly,2.2,6404.0,224140.0,0,0,1,0
POL101558,2021-01-17,69.0,Lawyer,South,WholeLife,Bancassurance,Annual,2.2,10697.0,267425.0,4,0,0,1
POL101559,2021-12-06,62.0,Police Officer,Central,Term,Bancassurance,Quarterly,0.6,12702.0,647802.0,2,0,0,0
POL101560,2020-11-18,,Security Guard,West,Term,Online,Quarterly,1.9,22503.0,1147653.0,0,0,0,1
POL101561,2021-01-22,33.0,Security Guard,South,ULIP,Online,Monthly,3.2,11812.0,389796.0,0,0,0,1
POL101562,2024-08-01,33.0,Electrician,West,Endowment,Online,Annual,1.7,13657.0,682850.0,1,0,0,0
POL101563,2019-11-29,,Chef,Central,ULIP,Bancassurance,Monthly,0.3,14181.0,226896.0,3,0,0,1
POL101564,2022-01-30,48.0,Salesperson,West,Term,Agent,Annual,0.2,5561.0,116781.0,1,0,1,0
POL101565,2021-11-02,43.0,Shop Owner,West,Term,Bancassurance,Annual,1.4,6114.0,165078.0,2,0,0,1
POL101566,2019-07-11,68.0,Mechanic,South,WholeLife,Online,Monthly,0.9,5756.0,184192.0,1,0,0,1
POL101567,2020-03-19,50.0,Driver,North,Term,Broker,Monthly,2.5,5084.0,127100.0,1,0,0,1
POL101568,2020-08-22,65.0,Nurse,East,ULIP,Broker,Quarterly,3.7,14731.0,559778.0,2,0,0,0
POL101569,2021-10-31,69.0,Software Developer,South,Term,Agent,Quarterly,3.6,11442.0,572100.0,1,1,1,0
POL101570,2021-07-04,24.0,Accountant,North,Endowment,Agent,Quarterly,0.8,10298.0,360430.0,1,0,1,1
POL101571,2022-07-27,38.0,Driver,Central,ULIP,Online,Annual,6.0,2707.0,94745.0,1,0,0,1
POL101572,2021-04-08,,Engineer,South,Endowment,Online,Monthly,9.5,27660.0,470220.0,1,0,0,0
POL101573,2023-09-17,60.0,Salesperson,Central,Term,Bancassurance,Monthly,3.8,6329.0,170883.0,1,0,0,0
POL101574,2021-03-17,28.0,Teacher,West,ULIP,Agent,Quarterly,3.2,27609.0,1408059.0,2,0,1,0
POL101575,2024-02-20,36.0,Architect,North,Term,Online,Monthly,0.9,4795.0,244545.0,2,1,0,0
POL101576,2025-01-08,47.0,Engineer,North,Term,Broker,Quarterly,0.1,6593.0,125267.0,1,0,0,0
POL101577,2023-01-09,60.0,Police Officer,East,Endowment,Broker,Annual,5.4,3290.0,49350.0,1,1,0,0
POL101578,2019-08-13,26.0,Driver,West,Endowment,Agent,Monthly,10.3,11862.0,616824.0,1,1,1,0
POL101579,2024-05-19,50.0,Banker,South,Endowment,Broker,Annual,12.0,,125554.0,1,0,0,1
POL101580,2023-12-02,35.0,Driver,North,Endowment,Agent,Annual,0.2,5788.0,231520.0,1,0,1,0
POL101581,2022-05-12,31.0,Lawyer,West,Endowment,Online,Monthly,4.4,4983.0,259116.0,1,0,0,1
POL101582,2021-01-17,46.0,Police Officer,South,Term,Agent,Annual,2.5,14599.0,729950.0,0,0,1,0
POL101583,2023-04-12,41.0,Farmer,North,WholeLife,Online,Quarterly,0.1,14125.0,550875.0,0,0,0,0
POL101584,2022-09-16,52.0,Driver,South,Term,Agent,Monthly,2.0,24490.0,759190.0,1,1,1,0
POL101585,2023-08-22,36.0,Police Officer,South,WholeLife,Agent,Monthly,1.1,7024.0,344176.0,2,1,1,0
POL101586,2022-11-20,61.0,Police Officer,East,Endowment,Agent,Monthly,3.0,11041.0,507886.0,0,1,1,0
POL101587,2023-12-20,24.0,Lawyer,South,Endowment,Broker,Quarterly,4.5,5194.0,270088.0,0,0,0,0
POL101588,2024-10-29,63.0,Nurse,East,ULIP,Online,Monthly,2.9,8371.0,318098.0,0,0,0,0
POL101589,2023-07-13,22.0,Electrician,East,Endowment,Bancassurance,Monthly,3.8,7636.0,435252.0,2,0,0,0
POL101590,2020-11-30,57.0,Shop Owner,North,Endowment,Online,Annual,3.6,12484.0,611716.0,0,0,0,0
POL101591,2024-06-08,37.0,Police Officer,South,WholeLife,Agent,Quarterly,0.1,16457.0,279769.0,1,0,1,0
POL101592,2023-12-24,39.0,Electrician,East,ULIP,Agent,Quarterly,13.6,16245.0,454860.0,2,0,1,0
POL101593,2021-11-06,21.0,Doctor,West,Endowment,Agent,Annual,6.2,6494.0,324700.0,2,1,1,0
POL101594,2019-05-12,55.0,Accountant,North,ULIP,Online,Monthly,0.1,16305.0,326100.0,3,2,0,1
POL101595,2024-09-28,29.0,Farmer,Central,Endowment,Broker,Monthly,1.0,9681.0,445326.0,3,2,0,0
POL101596,2022-04-04,53.0,Pharmacist,North,ULIP,Agent,Quarterly,1.1,8414.0,252420.0,1,1,1,0
POL101597,2021-05-30,56.0,,West,Term,Online,Monthly,0.5,6945.0,166680.0,0,0,0,0
POL101598,2022-08-28,62.0,,South,Term,Bancassurance,Monthly,0.3,7480.0,291720.0,1,0,0,1
POL101599,2019-06-04,55.0,Accountant,Central,Endowment,Broker,Quarterly,2.8,23651.0,1324456.0,1,0,0,0
POL101600,2023-12-22,35.0,Nurse,West,Term,Agent,Monthly,0.5,11542.0,634810.0,2,1,1,0
POL101601,2020-02-05,57.0,Plumber,West,ULIP,Broker,Monthly,5.6,10800.0,356400.0,0,0,0,0
POL101602,2020-07-20,61.0,,Central,Term,Online,Quarterly,2.8,8681.0,130215.0,2,0,0,0
POL101603,2022-05-13,36.0,Engineer,North,Term,Online,Quarterly,1.0,33624.0,1815696.0,0,1,0,0
POL101604,2023-01-01,27.0,Carpenter,Central,ULIP,Bancassurance,Monthly,5.2,19006.0,1045330.0,0,0,0,0
POL101605,2019-02-02,64.0,Welder,North,Endowment,Agent,Monthly,4.5,6901.0,289842.0,0,0,1,0
POL101606,2022-07-02,28.0,Welder,East,WholeLife,Bancassurance,Annual,11.4,,371176.0,0,0,0,1
POL101607,2019-12-13,,Tailor,West,Term,Online,Annual,0.7,8892.0,337896.0,1,2,0,0
POL101608,2024-09-30,32.0,Chef,Central,Term,Bancassurance,Monthly,0.6,10646.0,159690.0,0,0,0,1
POL101609,2021-04-02,27.0,Teacher,West,Term,Bancassurance,Monthly,0.6,6970.0,153340.0,2,1,0,0
POL101610,2021-12-14,59.0,Banker,West,Endowment,Online,Quarterly,1.8,12325.0,258825.0,2,0,0,1
POL101611,2022-10-05,28.0,Driver,Central,Term,Agent,Monthly,7.4,20456.0,1145536.0,0,0,1,0
POL101612,2019-12-11,53.0,Carpenter,North,ULIP,Agent,Monthly,12.7,5132.0,87244.0,3,0,1,0
POL101613,2019-12-31,54.0,Civil Servant,North,Term,Bancassurance,Monthly,3.6,5630.0,225200.0,2,0,0,0
POL101614,2024-10-10,23.0,Driver,North,WholeLife,Online,Monthly,6.7,7773.0,240963.0,1,0,0,1
POL101615,2022-06-18,29.0,Mechanic,South,Endowment,Bancassurance,Monthly,16.7,7955.0,119325.0,0,0,0,0
POL101616,2020-05-14,59.0,Banker,East,ULIP,Agent,Monthly,0.1,26883.0,1505448.0,2,0,1,0
POL101617,2022-12-29,45.0,Architect,Central,Term,Online,Annual,9.6,16332.0,244980.0,1,0,0,0
POL101618,2024-05-18,26.0,Tailor,South,Term,Bancassurance,Monthly,1.5,15870.0,841110.0,1,0,0,0
POL101619,2023-08-08,69.0,Carpenter,Central,Endowment,Bancassurance,Monthly,0.1,8672.0,424928.0,1,0,0,1
POL101620,2021-05-30,33.0,Software Developer,West,Endowment,Agent,Monthly,2.0,8577.0,428850.0,1,1,1,0
POL101621,2022-12-24,21.0,Electrician,East,Endowment,Agent,Annual,11.4,4789.0,105358.0,2,0,1,0
POL101622,2024-05-24,66.0,Plumber,West,Term,Bancassurance,Monthly,2.1,14631.0,790074.0,0,0,0,1
POL101623,2020-07-04,21.0,Salesperson,East,Term,Bancassurance,Monthly,2.8,12651.0,518691.0,1,0,0,0
POL101624,2023-10-05,48.0,Engineer,North,WholeLife,Agent,Quarterly,1.1,18826.0,621258.0,2,0,1,1
POL101625,2025-01-03,,Police Officer,Central,Term,Online,Quarterly,0.1,8907.0,400815.0,2,1,0,1
POL101626,2021-01-29,49.0,Accountant,North,Term,Agent,Annual,9.6,9220.0,276600.0,0,1,1,0
POL101627,2024-05-08,49.0,Welder,East,Endowment,Agent,Monthly,3.4,10775.0,290925.0,1,0,1,1
POL101628,2019-02-18,40.0,Welder,North,Term,Agent,Monthly,0.3,15459.0,417393.0,0,0,1,0
POL101629,2021-04-01,27.0,Lawyer,West,Endowment,Agent,Monthly,4.0,4745.0,189800.0,1,1,1,0
POL101630,2020-08-31,49.0,Welder,West,Endowment,Bancassurance,Quarterly,1.1,14300.0,600600.0,1,1,0,1
POL101631,2019-03-06,64.0,Civil Servant,Central,Endowment,Agent,Monthly,0.2,9796.0,244900.0,1,0,1,0
POL101632,2022-08-18,25.0,,Central,ULIP,Bancassurance,Monthly,1.9,5829.0,151554.0,1,0,0,1
POL101633,2022-03-09,64.0,Banker,South,Term,Online,Monthly,7.1,3490.0,198930.0,2,0,0,0
POL101634,2021-04-14,41.0,Civil Servant,South,Term,Agent,Annual,8.4,9244.0,351272.0,2,0,1,0
POL101635,2024-03-18,47.0,Welder,South,ULIP,Agent,Monthly,5.0,20412.0,1081836.0,1,0,1,0
POL101636,2020-06-30,29.0,Tailor,North,Term,Agent,Monthly,4.2,22865.0,663085.0,3,0,1,0
POL101637,2023-12-14,51.0,Nurse,Central,Term,Online,Annual,1.0,11822.0,319194.0,1,0,0,1
POL101638,2022-10-30,29.0,Banker,North,Endowment,Broker,Quarterly,0.6,26397.0,712719.0,1,0,0,1
POL101639,2024-05-28,34.0,Tailor,East,ULIP,Bancassurance,Quarterly,6.7,9687.0,368106.0,0,0,0,0
POL101640,2019-01-16,56.0,Software Developer,South,Term,Bancassurance,Quarterly,1.8,,797050.0,2,0,0,0
POL101641,2024-11-02,23.0,Farmer,North,WholeLife,Bancassurance,Monthly,10.5,7898.0,292226.0,3,1,0,0
POL101642,2019-01-05,42.0,Plumber,Central,Term,Bancassurance,Annual,3.2,7652.0,214256.0,0,1,0,0
POL101643,2023-04-18,50.0,Carpenter,East,WholeLife,Online,Monthly,5.1,7053.0,409074.0,0,0,0,0
POL101644,2023-07-14,27.0,Banker,Central,Term,Bancassurance,Annual,4.2,3532.0,141280.0,1,0,0,0
POL101645,2019-12-24,35.0,Shop Owner,West,ULIP,Agent,Monthly,2.6,18836.0,602752.0,3,1,1,1
POL101646,2019-03-19,37.0,Teacher,East,Endowment,Agent,Quarterly,0.1,,107715.0,2,0,1,0
POL101647,2019-03-22,53.0,Plumber,South,ULIP,Bancassurance,Monthly,0.6,6629.0,265160.0,0,0,0,1
POL101648,2019-10-12,68.0,Driver,East,Endowment,Bancassurance,Monthly,0.9,5486.0,230412.0,0,0,0,0
POL101649,2019-11-30,61.0,Engineer,West,WholeLife,Agent,Monthly,0.3,8936.0,500416.0,2,0,1,1
POL101650,2024-10-28,30.0,Farmer,North,ULIP,Broker,Quarterly,0.5,23903.0,597575.0,0,0,0,1
POL101651,2020-03-18,21.0,Farmer,South,Endowment,Agent,Monthly,3.2,28195.0,620290.0,1,0,1,0
POL101652,2023-11-07,23.0,Software Developer,South,Term,Bancassurance,Annual,3.6,4314.0,254526.0,0,1,0,0
POL101653,2019-05-16,50.0,Electrician,North,Term,Broker,Monthly,4.9,8290.0,323310.0,0,0,0,0
POL101654,2022-12-10,28.0,Farmer,North,WholeLife,Agent,Quarterly,0.8,5901.0,94416.0,4,1,1,1
POL101655,2021-09-24,32.0,Architect,South,WholeLife,Broker,Quarterly,6.3,16223.0,308237.0,1,0,0,0
POL101656,2022-04-03,62.0,Pharmacist,South,Term,Bancassurance,Monthly,0.9,11422.0,411192.0,1,0,0,0
POL101657,2023-09-21,63.0,Accountant,East,Term,Bancassurance,Quarterly,0.1,7199.0,302358.0,0,0,0,0
POL101658,2020-04-06,62.0,Software Developer,Central,Term,Broker,Quarterly,2.0,10263.0,256575.0,0,0,0,0
POL101659,2019-01-10,33.0,Pharmacist,Central,Term,Online,Quarterly,0.8,7795.0,241645.0,0,1,0,0
POL101660,2020-04-30,51.0,Civil Servant,South,Term,Online,Quarterly,3.6,22184.0,1064832.0,0,1,0,1
POL101661,2023-11-03,50.0,Architect,East,ULIP,Online,Quarterly,10.2,13010.0,754580.0,1,0,0,0
POL101662,2022-07-25,30.0,,North,Term,Agent,Monthly,2.3,13834.0,511858.0,2,0,1,1
POL101663,2024-07-28,48.0,Security Guard,Central,WholeLife,Agent,Monthly,9.9,2609.0,86097.0,2,1,1,0
POL101664,2024-01-10,46.0,Plumber,South,WholeLife,Agent,Monthly,1.9,9572.0,296732.0,0,0,1,1
POL101665,2019-12-01,40.0,Chef,North,Term,Agent,Quarterly,0.1,28046.0,588966.0,1,0,1,0
POL101666,2019-05-08,57.0,Teacher,West,Endowment,Bancassurance,Annual,9.6,19208.0,326536.0,1,0,0,0
POL101667,2019-02-16,54.0,,South,Endowment,Broker,Monthly,2.5,3930.0,204360.0,3,0,0,1
POL101668,2020-02-21,47.0,Accountant,East,Term,Broker,Monthly,7.7,8462.0,135392.0,0,0,0,0
POL101669,2021-11-20,56.0,Banker,East,ULIP,Agent,Monthly,0.9,5428.0,276828.0,2,0,1,1
POL101670,2019-02-06,58.0,Salesperson,West,Endowment,Online,Quarterly,3.2,23285.0,605410.0,0,0,0,0
POL101671,2024-03-25,48.0,Nurse,Central,Term,Online,Quarterly,0.3,11183.0,514418.0,2,0,0,1
POL101672,2021-11-18,34.0,Tailor,East,WholeLife,Agent,Quarterly,3.7,6742.0,384294.0,1,0,1,0
POL101673,2023-06-10,58.0,Mechanic,West,Term,Online,Quarterly,2.0,10068.0,483264.0,0,0,0,0
POL101674,2024-04-04,56.0,Engineer,Central,Term,Agent,Quarterly,6.6,2687.0,126289.0,2,0,1,0
POL101675,2019-03-18,69.0,Welder,West,WholeLife,Broker,Monthly,3.7,5753.0,149578.0,1,0,0,0
POL101676,2021-08-12,28.0,Civil Servant,North,Term,Agent,Monthly,3.9,10079.0,413239.0,0,0,1,0
POL101677,2023-01-21,41.0,Teacher,South,Term,Bancassurance,Monthly,1.8,15106.0,649558.0,1,1,0,0
POL101678,2025-01-01,66.0,Nurse,East,Term,Bancassurance,Annual,4.2,3749.0,127466.0,0,1,0,1
POL101679,2023-12-05,46.0,Driver,Central,Term,Bancassurance,Quarterly,5.5,8180.0,130880.0,1,1,0,1
POL101680,2020-04-22,67.0,Lawyer,West,Endowment,Agent,Monthly,3.0,16397.0,918232.0,2,0,1,0
POL101681,2020-08-19,21.0,Banker,Central,ULIP,Agent,Monthly,7.1,4790.0,110170.0,1,2,1,0
POL101682,2023-10-25,22.0,Shop Owner,West,Endowment,Broker,Monthly,1.1,11099.0,643742.0,0,2,0,0
POL101683,2022-12-08,60.0,Welder,Central,Endowment,Agent,Annual,2.8,10229.0,572824.0,1,0,1,1
POL101684,2020-07-03,38.0,Electrician,East,Term,Agent,Monthly,3.9,23323.0,349845.0,3,0,1,0
POL101685,2021-12-22,46.0,Electrician,South,Endowment,Broker,Quarterly,1.7,8821.0,423408.0,0,0,0,0
POL101686,2024-08-05,41.0,Banker,East,WholeLife,Bancassurance,Monthly,0.9,9083.0,390569.0,2,1,0,1
POL101687,2020-03-28,40.0,Welder,North,ULIP,Bancassurance,Quarterly,0.4,15176.0,379400.0,1,0,0,1
POL101688,2020-12-26,67.0,Shop Owner,West,ULIP,Agent,Quarterly,3.5,5099.0,260049.0,0,1,1,0
POL101689,2024-06-06,25.0,Software Developer,West,Term,Online,Monthly,1.1,8862.0,177240.0,2,0,0,1
POL101690,2023-01-20,58.0,Software Developer,North,Endowment,Bancassurance,Quarterly,0.3,7880.0,204880.0,2,0,0,1
POL101691,2020-05-05,64.0,Tailor,East,ULIP,Agent,Monthly,3.3,9233.0,526281.0,0,0,1,0
POL101692,2020-09-23,53.0,Lawyer,West,WholeLife,Agent,Annual,0.4,15126.0,726048.0,3,0,1,0
POL101693,2024-01-24,40.0,Civil Servant,West,ULIP,Agent,Monthly,8.3,13057.0,261140.0,3,0,1,1
POL101694,2020-09-08,28.0,Driver,West,Endowment,Online,Quarterly,0.3,6807.0,142947.0,0,1,0,0
POL101695,2023-03-24,54.0,Lawyer,North,Term,Agent,Monthly,5.4,10597.0,275522.0,1,0,1,1
POL101696,2021-12-26,43.0,Accountant,South,Term,Bancassurance,Quarterly,4.0,20852.0,375336.0,0,0,0,1
POL101697,2020-04-30,28.0,,East,Term,Agent,Monthly,0.2,6531.0,150213.0,1,0,1,1
POL101698,2021-03-21,38.0,Architect,North,Endowment,Agent,Quarterly,1.7,10642.0,425680.0,3,0,1,0
POL101699,2023-04-14,68.0,Civil Servant,North,Term,Broker,Monthly,6.8,8986.0,134790.0,3,0,0,0
POL101700,2023-10-31,34.0,Lawyer,Central,Endowment,Broker,Monthly,0.7,9590.0,258930.0,0,0,0,1
POL101701,2019-02-27,29.0,Accountant,East,Endowment,Online,Annual,2.5,4379.0,126991.0,1,1,0,0
POL101702,2024-06-15,54.0,Security Guard,East,Endowment,Broker,Monthly,6.8,20038.0,1162204.0,1,0,0,1
POL101703,2020-06-03,30.0,Nurse,North,Endowment,Agent,Monthly,0.7,6720.0,389760.0,0,1,1,1
POL101704,2022-11-28,66.0,Driver,West,Term,Online,Quarterly,1.1,16532.0,876196.0,2,1,0,1
POL101705,2020-09-19,,Civil Servant,Central,Endowment,Agent,Monthly,0.4,7254.0,217620.0,3,0,1,0
POL101706,2020-08-11,69.0,Carpenter,Central,WholeLife,Online,Annual,9.5,7239.0,275082.0,1,0,0,0
POL101707,2024-05-10,65.0,Salesperson,North,Endowment,Bancassurance,Monthly,0.4,18152.0,671624.0,1,0,0,0
POL101708,2023-03-23,32.0,Electrician,South,WholeLife,Bancassurance,Annual,11.8,16268.0,862204.0,2,1,0,1
POL101709,2024-07-06,,Security Guard,East,Endowment,Agent,Annual,1.9,10986.0,527328.0,2,1,1,0
POL101710,2019-02-15,37.0,Civil Servant,Central,Endowment,Agent,Monthly,6.1,14481.0,796455.0,0,0,1,0
POL101711,2020-08-19,44.0,Welder,North,Endowment,Broker,Monthly,5.3,8567.0,334113.0,1,2,0,1
POL101712,2019-04-17,64.0,Architect,South,ULIP,Online,Quarterly,3.7,9856.0,551936.0,2,1,0,0
POL101713,2021-11-10,56.0,Banker,North,WholeLife,Agent,Quarterly,2.2,7110.0,341280.0,0,0,1,0
POL101714,2021-10-12,52.0,Software Developer,West,Endowment,Agent,Monthly,3.5,15553.0,746544.0,2,0,1,0
POL101715,2024-11-29,64.0,Tailor,East,ULIP,Agent,Monthly,1.5,6997.0,307868.0,0,0,1,0
POL101716,2020-05-23,52.0,Salesperson,West,WholeLife,Agent,Monthly,4.2,20797.0,623910.0,3,1,1,1
POL101717,2023-01-05,39.0,Tailor,North,ULIP,Agent,Quarterly,0.1,8451.0,354942.0,3,1,1,1
POL101718,2024-12-27,41.0,Welder,North,Term,Online,Quarterly,0.3,9999.0,309969.0,2,0,0,0
POL101719,2019-06-03,46.0,Driver,East,Term,Online,Monthly,0.4,14463.0,636372.0,0,1,0,1
POL101720,2021-09-06,25.0,Engineer,East,WholeLife,Online,Monthly,0.7,10016.0,260416.0,1,1,0,1
POL101721,2021-05-11,57.0,Lawyer,North,ULIP,Agent,Quarterly,1.0,8527.0,426350.0,2,0,1,0
POL101722,2019-02-27,52.0,Farmer,South,WholeLife,Agent,Annual,6.9,9750.0,390000.0,0,0,1,0
POL101723,2021-07-16,56.0,Pharmacist,West,Term,Agent,Monthly,14.2,15474.0,711804.0,0,0,1,0
POL101724,2020-07-11,47.0,Welder,North,ULIP,Bancassurance,Monthly,0.8,7105.0,170520.0,2,0,0,1
POL101725,2020-11-05,59.0,Security Guard,Central,ULIP,Bancassurance,Monthly,0.3,9292.0,464600.0,1,0,0,0
POL101726,2020-04-12,67.0,Doctor,North,WholeLife,Agent,Quarterly,0.9,9948.0,507348.0,0,0,1,0
POL101727,2022-02-17,48.0,Security Guard,West,ULIP,Online,Monthly,4.5,15249.0,320229.0,2,1,0,1
POL101728,2021-05-26,42.0,Nurse,West,Term,Online,Monthly,6.8,9415.0,282450.0,2,0,0,1
POL101729,2023-06-08,26.0,Security Guard,North,ULIP,Online,Quarterly,2.0,24444.0,1099980.0,1,0,0,1
POL101730,2021-02-16,59.0,Shop Owner,West,Endowment,Online,Monthly,1.9,9152.0,494208.0,1,0,0,0
POL101731,2023-03-02,65.0,Teacher,East,Term,Broker,Monthly,3.5,8788.0,421824.0,1,0,0,1
POL101732,2022-03-06,55.0,Pharmacist,South,Term,Agent,Monthly,4.8,9086.0,327096.0,2,1,1,1
POL101733,2021-02-12,63.0,Mechanic,North,WholeLife,Online,Monthly,3.1,5124.0,143472.0,1,0,0,0
POL101734,2023-12-17,63.0,Doctor,North,Term,Online,Monthly,0.1,5894.0,324170.0,1,1,0,0
POL101735,2023-06-09,60.0,Farmer,East,Endowment,Online,Monthly,15.0,7591.0,409914.0,2,0,0,0
POL101736,2022-03-03,45.0,Doctor,South,Endowment,Agent,Monthly,1.9,17464.0,960520.0,1,1,1,1
POL101737,2022-03-20,25.0,Banker,Central,WholeLife,Online,Monthly,2.4,9735.0,272580.0,1,0,0,1
POL101738,2023-08-08,21.0,Driver,East,ULIP,Agent,Annual,0.4,7767.0,264078.0,2,0,1,1
POL101739,2023-08-20,31.0,Civil Servant,North,Term,Bancassurance,Annual,0.2,18275.0,456875.0,2,1,0,1
POL101740,2023-04-17,42.0,Plumber,Central,Term,Online,Monthly,0.3,21495.0,1225215.0,0,0,0,0
POL101741,2019-09-08,57.0,Carpenter,South,Term,Agent,Quarterly,2.8,18540.0,1001160.0,0,0,1,0
POL101742,2020-05-21,,Engineer,West,Term,Broker,Monthly,0.2,6460.0,142120.0,2,0,0,1
POL101743,2021-06-09,22.0,Welder,Central,ULIP,Bancassurance,Annual,12.0,7726.0,200876.0,0,0,0,1
POL101744,2022-06-19,31.0,Welder,West,Endowment,Online,Annual,2.5,24511.0,955929.0,2,1,0,1
POL101745,2021-05-18,68.0,Software Developer,East,Term,Broker,Quarterly,2.4,11165.0,368445.0,0,1,0,0
POL101746,2023-12-29,69.0,Salesperson,North,WholeLife,Bancassurance,Quarterly,7.1,8658.0,303030.0,0,0,0,0
POL101747,2021-02-12,39.0,Mechanic,South,Term,Agent,Monthly,2.4,14174.0,439394.0,0,0,1,0
POL101748,2022-04-12,60.0,Pharmacist,East,Term,Online,Monthly,0.8,16377.0,736965.0,1,0,0,1
POL101749,2023-03-16,56.0,Accountant,Central,Endowment,Online,Monthly,4.2,7437.0,409035.0,0,0,0,0
POL101750,2021-04-10,66.0,Civil Servant,North,Term,Online,Monthly,0.1,11045.0,618520.0,1,0,0,1
POL101751,2022-05-10,64.0,Salesperson,North,Term,Broker,Quarterly,0.5,15729.0,550515.0,1,1,0,0
POL101752,2023-05-18,51.0,Teacher,South,WholeLife,Online,Monthly,3.4,5541.0,288132.0,0,0,0,0
POL101753,2021-04-28,40.0,Electrician,West,ULIP,Agent,Monthly,0.1,9958.0,458068.0,0,0,1,0
POL101754,2024-11-05,51.0,Driver,Central,ULIP,Online,Quarterly,3.0,5669.0,130387.0,3,0,0,1
POL101755,2022-03-25,36.0,Pharmacist,North,ULIP,Bancassurance,Quarterly,7.7,6052.0,302600.0,3,0,0,0
POL101756,2023-09-27,38.0,Doctor,East,Term,Agent,Quarterly,17.1,7469.0,224070.0,4,0,1,0
POL101757,2023-03-30,50.0,Tailor,Central,ULIP,Agent,Monthly,5.8,12564.0,540252.0,1,0,1,0
POL101758,2023-11-27,48.0,Software Developer,Central,Endowment,Agent,Annual,0.9,8425.0,395975.0,0,0,1,0
POL101759,2023-01-25,49.0,Chef,West,Term,Online,Monthly,1.6,7157.0,407949.0,1,0,0,0
POL101760,2022-03-31,39.0,Security Guard,West,Term,Agent,Quarterly,1.2,10156.0,578892.0,1,0,1,0
POL101761,2023-08-01,41.0,Welder,South,Endowment,Agent,Monthly,1.3,5578.0,284478.0,0,1,1,0
POL101762,2021-10-23,21.0,Security Guard,South,Term,Agent,Monthly,4.3,12264.0,453768.0,0,1,1,0
POL101763,2024-02-17,50.0,Electrician,Central,Term,Online,Annual,7.3,17426.0,575058.0,1,0,0,0
POL101764,2022-01-08,49.0,Police Officer,West,Term,Agent,Monthly,1.7,9513.0,323442.0,1,0,1,0
POL101765,2023-06-15,66.0,Banker,North,Endowment,Agent,Monthly,0.1,8943.0,509751.0,3,0,1,1
POL101766,2020-03-30,45.0,Electrician,North,Term,Online,Monthly,1.3,11929.0,286296.0,0,1,0,0
POL101767,2020-02-01,43.0,Welder,Central,Endowment,Agent,Annual,2.8,3589.0,136382.0,2,0,1,0
POL101768,2022-05-27,24.0,Civil Servant,North,Term,Agent,Annual,1.0,12944.0,582480.0,2,0,1,0
POL101769,2024-02-06,30.0,Civil Servant,West,Endowment,Online,Monthly,1.7,46674.0,746784.0,1,0,0,1
POL101770,2023-06-03,37.0,Security Guard,South,Term,Agent,Quarterly,6.7,9308.0,400244.0,0,1,1,0
POL101771,2020-12-31,39.0,Driver,North,Endowment,Agent,Monthly,1.1,9325.0,242450.0,3,1,1,0
POL101772,2024-02-27,38.0,Driver,North,Endowment,Agent,Quarterly,2.5,14354.0,387558.0,2,1,1,0
POL101773,2023-01-05,40.0,Chef,East,ULIP,Agent,Monthly,2.8,22531.0,946302.0,0,1,1,0
POL101774,2022-05-09,58.0,Plumber,Central,Term,Online,Monthly,7.1,16115.0,241725.0,2,1,0,0
POL101775,2024-12-20,27.0,Lawyer,North,Endowment,Broker,Quarterly,1.9,3368.0,74096.0,1,0,0,0
POL101776,2023-09-11,37.0,Driver,West,ULIP,Agent,Annual,3.2,13117.0,459095.0,2,1,1,0
POL101777,2020-10-10,28.0,Accountant,East,Term,Online,Monthly,1.6,35809.0,1468169.0,2,0,0,1
POL101778,2019-05-24,36.0,Driver,West,Endowment,Broker,Monthly,1.7,13510.0,256690.0,1,0,0,1
POL101779,2020-08-17,54.0,Driver,East,Endowment,Online,Annual,18.0,5556.0,172236.0,0,1,0,0
POL101780,2020-01-24,23.0,Farmer,North,ULIP,Bancassurance,Monthly,2.6,11395.0,319060.0,0,0,0,1
POL101781,2020-02-05,37.0,Banker,East,Endowment,Online,Monthly,14.7,5217.0,203463.0,1,1,0,1
POL101782,2022-02-23,22.0,Mechanic,Central,WholeLife,Online,Monthly,2.2,18332.0,513296.0,0,0,0,0
POL101783,2024-12-04,67.0,Software Developer,Central,ULIP,Broker,Monthly,0.2,6137.0,92055.0,0,0,0,1
POL101784,2022-11-28,56.0,Salesperson,South,Endowment,Agent,Monthly,0.4,10271.0,390298.0,1,0,1,0
POL101785,2021-07-28,32.0,Chef,Central,Term,Broker,Monthly,0.1,6445.0,341585.0,1,0,0,1
POL101786,2020-06-30,30.0,,North,Endowment,Online,Monthly,4.0,7531.0,308771.0,1,0,0,1
POL101787,2023-09-21,25.0,Accountant,East,Term,Online,Monthly,3.2,20808.0,645048.0,1,0,0,0
POL101788,2022-04-22,44.0,Farmer,West,Endowment,Online,Annual,0.9,10423.0,375228.0,1,0,0,1
POL101789,2019-04-19,57.0,Teacher,West,Term,Agent,Monthly,4.9,7483.0,157143.0,0,1,1,1
POL101790,2021-10-22,49.0,Nurse,North,ULIP,Agent,Quarterly,6.4,5582.0,139550.0,0,0,1,0
POL101791,2020-02-01,64.0,Architect,North,ULIP,Broker,Monthly,3.2,3882.0,131988.0,0,0,0,0
POL101792,2021-12-31,37.0,Carpenter,West,WholeLife,Online,Monthly,2.1,5294.0,217054.0,3,0,0,1
